date,medicament,conso_jour,livraison,stock_fin,alerte_rupture,jours_stock
2025-01-12,Heparine,11995,0,-11995,True,-1.0
2025-01-12,Insuline,101033,0,-101033,True,-1.0
2025-01-13,Paracétamol_1g,4910,0,111351,False,22.7
2025-01-13,Antibiotiques,3425,0,-3425,True,-1.0
2025-01-13,Morphine_IV,855,0,-855,True,-1.0
2025-01-13,Heparine,10031,0,-10031,True,-1.0
2025-01-13,Insuline,115312,0,-115312,True,-1.0
2025-01-14,Paracétamol_1g,4529,16200,123021,False,27.2
2025-01-14,Antibiotiques,3362,2916,-446,True,-0.1
2025-01-14,Morphine_IV,787,648,-139,True,-0.2
2025-01-14,Heparine,11485,9720,-1765,True,-0.2
2025-01-14,Insuline,115853,19440,-96413,True,-0.8
2025-01-15,Paracétamol_1g,4945,0,118077,False,23.9
2025-01-15,Antibiotiques,3518,0,-3518,True,-1.0
2025-01-15,Morphine_IV,777,0,-777,True,-1.0
2025-01-15,Heparine,11647,0,-11647,True,-1.0
2025-01-15,Insuline,110333,0,-110333,True,-1.0
2025-01-16,Paracétamol_1g,4930,16200,129347,False,26.2
2025-01-16,Antibiotiques,3597,2916,-681,True,-0.2
2025-01-16,Morphine_IV,762,648,-114,True,-0.1
2025-01-16,Heparine,11393,9720,-1673,True,-0.1
2025-01-16,Insuline,116602,19440,-97162,True,-0.8
2025-01-17,Paracétamol_1g,5124,0,124222,False,24.2
2025-01-17,Antibiotiques,3551,0,-3551,True,-1.0
2025-01-17,Morphine_IV,714,0,-714,True,-1.0
2025-01-17,Heparine,11716,0,-11716,True,-1.0
2025-01-17,Insuline,120067,0,-120067,True,-1.0
2025-01-18,Paracétamol_1g,5120,0,119103,False,23.3
2025-01-18,Antibiotiques,3361,0,-3361,True,-1.0
2025-01-18,Morphine_IV,731,0,-731,True,-1.0
2025-01-18,Heparine,10985,0,-10985,True,-1.0
2025-01-18,Insuline,125093,0,-125093,True,-1.0
2025-01-19,Paracétamol_1g,4882,0,114220,False,23.4
2025-01-19,Antibiotiques,3460,0,-3460,True,-1.0
2025-01-19,Morphine_IV,785,0,-785,True,-1.0
2025-01-19,Heparine,11206,0,-11206,True,-1.0
2025-01-19,Insuline,116093,0,-116093,True,-1.0
2025-01-20,Paracétamol_1g,5398,0,108823,False,20.2
2025-01-20,Antibiotiques,3479,0,-3479,True,-1.0
2025-01-20,Morphine_IV,816,0,-816,True,-1.0
2025-01-20,Heparine,13039,0,-13039,True,-1.0
2025-01-20,Insuline,116539,0,-116539,True,-1.0
2025-01-21,Paracétamol_1g,5104,16200,119918,False,23.5
2025-01-21,Antibiotiques,3526,2916,-610,True,-0.2
2025-01-21,Morphine_IV,786,648,-138,True,-0.2
2025-01-21,Heparine,11864,9720,-2144,True,-0.2
2025-01-21,Insuline,116348,19440,-96908,True,-0.8
2025-01-22,Paracétamol_1g,4729,0,115189,False,24.4
2025-01-22,Antibiotiques,3614,0,-3614,True,-1.0
2025-01-22,Morphine_IV,824,0,-824,True,-1.0
2025-01-22,Heparine,12278,0,-12278,True,-1.0
2025-01-22,Insuline,113985,0,-113985,True,-1.0
2025-01-23,Paracétamol_1g,5143,16200,126246,False,24.5
2025-01-23,Antibiotiques,3473,2916,-557,True,-0.2
2025-01-23,Morphine_IV,788,648,-140,True,-0.2
2025-01-23,Heparine,12774,9720,-3054,True,-0.2
2025-01-23,Insuline,105542,19440,-86102,True,-0.8
2025-01-24,Paracétamol_1g,4619,0,121627,False,26.3
2025-01-24,Antibiotiques,3445,0,-3445,True,-1.0
2025-01-24,Morphine_IV,809,0,-809,True,-1.0
2025-01-24,Heparine,12868,0,-12868,True,-1.0
2025-01-24,Insuline,120911,0,-120911,True,-1.0
2025-01-25,Paracétamol_1g,5040,0,116587,False,23.1
2025-01-25,Antibiotiques,3422,0,-3422,True,-1.0
2025-01-25,Morphine_IV,823,0,-823,True,-1.0
2025-01-25,Heparine,11628,0,-11628,True,-1.0
2025-01-25,Insuline,130145,0,-130145,True,-1.0
2025-01-26,Paracétamol_1g,4485,0,112102,False,25.0
2025-01-26,Antibiotiques,3465,0,-3465,True,-1.0
2025-01-26,Morphine_IV,788,0,-788,True,-1.0
2025-01-26,Heparine,12281,0,-12281,True,-1.0
2025-01-26,Insuline,120407,0,-120407,True,-1.0
2025-01-27,Paracétamol_1g,5136,0,106966,False,20.8
2025-01-27,Antibiotiques,3473,0,-3473,True,-1.0
2025-01-27,Morphine_IV,837,0,-837,True,-1.0
2025-01-27,Heparine,11312,0,-11312,True,-1.0
2025-01-27,Insuline,135609,0,-135609,True,-1.0
2025-01-28,Paracétamol_1g,4861,16200,118305,False,24.3
2025-01-28,Antibiotiques,3778,2916,-862,True,-0.2
2025-01-28,Morphine_IV,757,648,-109,True,-0.1
2025-01-28,Heparine,11706,9720,-1986,True,-0.2
2025-01-28,Insuline,115993,19440,-96553,True,-0.8
2025-01-29,Paracétamol_1g,5221,0,113084,False,21.7
2025-01-29,Antibiotiques,3669,0,-3669,True,-1.0
2025-01-29,Morphine_IV,819,0,-819,True,-1.0
2025-01-29,Heparine,11977,0,-11977,True,-1.0
2025-01-29,Insuline,122018,0,-122018,True,-1.0
2025-01-30,Paracétamol_1g,5298,16200,123987,False,23.4
2025-01-30,Antibiotiques,3733,2916,-817,True,-0.2
2025-01-30,Morphine_IV,787,648,-139,True,-0.2
2025-01-30,Heparine,11754,9720,-2034,True,-0.2
2025-01-30,Insuline,116560,19440,-97120,True,-0.8
2025-01-31,Paracétamol_1g,4931,0,119056,False,24.1
2025-01-31,Antibiotiques,3687,0,-3687,True,-1.0
2025-01-31,Morphine_IV,784,0,-784,True,-1.0
2025-01-31,Heparine,12583,0,-12583,True,-1.0
2025-01-31,Insuline,124687,0,-124687,True,-1.0
2025-02-01,Paracétamol_1g,4912,0,114144,False,23.2
2025-02-01,Antibiotiques,3313,0,-3313,True,-1.0
2025-02-01,Morphine_IV,799,0,-799,True,-1.0
2025-02-01,Heparine,11872,0,-11872,True,-1.0
2025-02-01,Insuline,123163,0,-123163,True,-1.0
2025-02-02,Paracétamol_1g,4607,0,109536,False,23.8
2025-02-02,Antibiotiques,3252,0,-3252,True,-1.0
2025-02-02,Morphine_IV,761,0,-761,True,-1.0
2025-02-02,Heparine,12599,0,-12599,True,-1.0
2025-02-02,Insuline,109251,0,-109251,True,-1.0
2025-02-03,Paracétamol_1g,5114,0,104422,False,20.4
2025-02-03,Antibiotiques,3749,0,-3749,True,-1.0
2025-02-03,Morphine_IV,791,0,-791,True,-1.0
2025-02-03,Heparine,11925,0,-11925,True,-1.0
2025-02-03,Insuline,120528,0,-120528,True,-1.0
2025-02-04,Paracétamol_1g,4831,16200,115791,False,24.0
2025-02-04,Antibiotiques,3397,2916,-481,True,-0.1
2025-02-04,Morphine_IV,808,648,-160,True,-0.2
2025-02-04,Heparine,13514,9720,-3794,True,-0.3
2025-02-04,Insuline,114577,19440,-95137,True,-0.8
2025-02-05,Paracétamol_1g,4863,0,110929,False,22.8
2025-02-05,Antibiotiques,3535,0,-3535,True,-1.0
2025-02-05,Morphine_IV,854,0,-854,True,-1.0
2025-02-05,Heparine,11963,0,-11963,True,-1.0
2025-02-05,Insuline,105522,0,-105522,True,-1.0
2025-02-06,Paracétamol_1g,4578,16200,122551,False,26.8
2025-02-06,Antibiotiques,3571,2916,-655,True,-0.2
2025-02-06,Morphine_IV,768,648,-120,True,-0.2
2025-02-06,Heparine,11170,9720,-1450,True,-0.1
2025-02-06,Insuline,126234,19440,-106794,True,-0.8
2025-02-07,Paracétamol_1g,4706,0,117845,False,25.0
2025-02-07,Antibiotiques,3845,0,-3845,True,-1.0
2025-02-07,Morphine_IV,842,0,-842,True,-1.0
2025-02-07,Heparine,12765,0,-12765,True,-1.0
2025-02-07,Insuline,133320,0,-133320,True,-1.0
2025-02-08,Paracétamol_1g,5085,0,112760,False,22.2
2025-02-08,Antibiotiques,3676,0,-3676,True,-1.0
2025-02-08,Morphine_IV,801,0,-801,True,-1.0
2025-02-08,Heparine,10690,0,-10690,True,-1.0
2025-02-08,Insuline,125850,0,-125850,True,-1.0
2025-02-09,Paracétamol_1g,4746,0,108014,False,22.8
2025-02-09,Antibiotiques,3654,0,-3654,True,-1.0
2025-02-09,Morphine_IV,808,0,-808,True,-1.0
2025-02-09,Heparine,11592,0,-11592,True,-1.0
2025-02-09,Insuline,119335,0,-119335,True,-1.0
2025-02-10,Paracétamol_1g,5233,0,102781,False,19.6
2025-02-10,Antibiotiques,3719,0,-3719,True,-1.0
2025-02-10,Morphine_IV,854,0,-854,True,-1.0
2025-02-10,Heparine,10584,0,-10584,True,-1.0
2025-02-10,Insuline,126985,0,-126985,True,-1.0
2025-02-11,Paracétamol_1g,4882,16200,114099,False,23.4
2025-02-11,Antibiotiques,3842,2916,-926,True,-0.2
2025-02-11,Morphine_IV,771,648,-123,True,-0.2
2025-02-11,Heparine,11516,9720,-1796,True,-0.2
2025-02-11,Insuline,112202,19440,-92762,True,-0.8
2025-02-12,Paracétamol_1g,5094,0,109005,False,21.4
2025-02-12,Antibiotiques,3559,0,-3559,True,-1.0
2025-02-12,Morphine_IV,822,0,-822,True,-1.0
2025-02-12,Heparine,11721,0,-11721,True,-1.0
2025-02-12,Insuline,113942,0,-113942,True,-1.0
2025-02-13,Paracétamol_1g,5011,16200,120194,False,24.0
2025-02-13,Antibiotiques,3630,2916,-714,True,-0.2
2025-02-13,Morphine_IV,826,648,-178,True,-0.2
2025-02-13,Heparine,10538,9720,-818,True,-0.1
2025-02-13,Insuline,115728,19440,-96288,True,-0.8
2025-02-14,Paracétamol_1g,5090,0,115104,False,22.6
2025-02-14,Antibiotiques,3476,0,-3476,True,-1.0
2025-02-14,Morphine_IV,790,0,-790,True,-1.0
2025-02-14,Heparine,12138,0,-12138,True,-1.0
2025-02-14,Insuline,116603,0,-116603,True,-1.0
2025-02-15,Paracétamol_1g,4057,0,111047,False,27.4
2025-02-15,Antibiotiques,3649,0,-3649,True,-1.0
2025-02-15,Morphine_IV,736,0,-736,True,-1.0
2025-02-15,Heparine,11511,0,-11511,True,-1.0
2025-02-15,Insuline,118179,0,-118179,True,-1.0
2025-02-16,Paracétamol_1g,4772,0,106275,False,22.3
2025-02-16,Antibiotiques,3279,0,-3279,True,-1.0
2025-02-16,Morphine_IV,824,0,-824,True,-1.0
2025-02-16,Heparine,11890,0,-11890,True,-1.0
2025-02-16,Insuline,117952,0,-117952,True,-1.0
2025-02-17,Paracétamol_1g,4761,0,101514,False,21.3
2025-02-17,Antibiotiques,3690,0,-3690,True,-1.0
2025-02-17,Morphine_IV,707,0,-707,True,-1.0
2025-02-17,Heparine,11774,0,-11774,True,-1.0
2025-02-17,Insuline,115685,0,-115685,True,-1.0
2025-02-18,Paracétamol_1g,4615,16200,113099,False,24.5
2025-02-18,Antibiotiques,3641,2916,-725,True,-0.2
2025-02-18,Morphine_IV,783,648,-135,True,-0.2
2025-02-18,Heparine,13121,9720,-3401,True,-0.3
2025-02-18,Insuline,121841,19440,-102401,True,-0.8
2025-02-19,Paracétamol_1g,5309,0,107790,False,20.3
2025-02-19,Antibiotiques,3720,0,-3720,True,-1.0
2025-02-19,Morphine_IV,768,0,-768,True,-1.0
2025-02-19,Heparine,11684,0,-11684,True,-1.0
2025-02-19,Insuline,107192,0,-107192,True,-1.0
2025-02-20,Paracétamol_1g,5167,16200,118823,False,23.0
2025-02-20,Antibiotiques,3675,2916,-759,True,-0.2
2025-02-20,Morphine_IV,774,648,-126,True,-0.2
2025-02-20,Heparine,12437,9720,-2717,True,-0.2
2025-02-20,Insuline,124043,19440,-104603,True,-0.8
2025-02-21,Paracétamol_1g,5101,0,113722,False,22.3
2025-02-21,Antibiotiques,3775,0,-3775,True,-1.0
2025-02-21,Morphine_IV,789,0,-789,True,-1.0
2025-02-21,Heparine,11969,0,-11969,True,-1.0
2025-02-21,Insuline,130646,0,-130646,True,-1.0
2025-02-22,Paracétamol_1g,5098,0,108624,False,21.3
2025-02-22,Antibiotiques,3084,0,-3084,True,-1.0
2025-02-22,Morphine_IV,724,0,-724,True,-1.0
2025-02-22,Heparine,11569,0,-11569,True,-1.0
2025-02-22,Insuline,115955,0,-115955,True,-1.0
2025-02-23,Paracétamol_1g,5014,0,103610,False,20.7
2025-02-23,Antibiotiques,3681,0,-3681,True,-1.0
2025-02-23,Morphine_IV,798,0,-798,True,-1.0
2025-02-23,Heparine,11685,0,-11685,True,-1.0
2025-02-23,Insuline,115817,0,-115817,True,-1.0
2025-02-24,Paracétamol_1g,5049,0,98561,False,19.5
2025-02-24,Antibiotiques,3769,0,-3769,True,-1.0
2025-02-24,Morphine_IV,761,0,-761,True,-1.0
2025-02-24,Heparine,11231,0,-11231,True,-1.0
2025-02-24,Insuline,115408,0,-115408,True,-1.0
2025-02-25,Paracétamol_1g,5313,16200,109448,False,20.6
2025-02-25,Antibiotiques,3526,2916,-610,True,-0.2
2025-02-25,Morphine_IV,844,648,-196,True,-0.2
2025-02-25,Heparine,12553,9720,-2833,True,-0.2
2025-02-25,Insuline,123501,19440,-104061,True,-0.8
2025-02-26,Paracétamol_1g,5348,0,104100,False,19.5
2025-02-26,Antibiotiques,3474,0,-3474,True,-1.0
2025-02-26,Morphine_IV,838,0,-838,True,-1.0
2025-02-26,Heparine,10042,0,-10042,True,-1.0
2025-02-26,Insuline,115236,0,-115236,True,-1.0
2025-02-27,Paracétamol_1g,5115,16200,115185,False,22.5
2025-02-27,Antibiotiques,3689,2916,-773,True,-0.2
2025-02-27,Morphine_IV,870,648,-222,True,-0.3
2025-02-27,Heparine,11051,9720,-1331,True,-0.1
2025-02-27,Insuline,126709,19440,-107269,True,-0.8
2025-02-28,Paracétamol_1g,5069,0,110116,False,21.7
2025-02-28,Antibiotiques,3422,0,-3422,True,-1.0
2025-02-28,Morphine_IV,812,0,-812,True,-1.0
2025-02-28,Heparine,11207,0,-11207,True,-1.0
2025-02-28,Insuline,121913,0,-121913,True,-1.0
2025-03-01,Paracétamol_1g,4635,0,105481,False,22.8
2025-03-01,Antibiotiques,3739,0,-3739,True,-1.0
2025-03-01,Morphine_IV,714,0,-714,True,-1.0
2025-03-01,Heparine,11632,0,-11632,True,-1.0
2025-03-01,Insuline,113261,0,-113261,True,-1.0
2025-03-02,Paracétamol_1g,4777,0,100704,False,21.1
2025-03-02,Antibiotiques,3450,0,-3450,True,-1.0
2025-03-02,Morphine_IV,769,0,-769,True,-1.0
2025-03-02,Heparine,10561,0,-10561,True,-1.0
2025-03-02,Insuline,111417,0,-111417,True,-1.0
2025-03-03,Paracétamol_1g,5068,0,95636,False,18.9
2025-03-03,Antibiotiques,3073,0,-3073,True,-1.0
2025-03-03,Morphine_IV,751,0,-751,True,-1.0
2025-03-03,Heparine,12357,0,-12357,True,-1.0
2025-03-03,Insuline,116365,0,-116365,True,-1.0
2025-03-04,Paracétamol_1g,5237,16200,106598,False,20.4
2025-03-04,Antibiotiques,3326,2916,-410,True,-0.1
2025-03-04,Morphine_IV,776,648,-128,True,-0.2
2025-03-04,Heparine,11286,9720,-1566,True,-0.1
2025-03-04,Insuline,108992,19440,-89552,True,-0.8
2025-03-05,Paracétamol_1g,4781,0,101818,False,21.3
2025-03-05,Antibiotiques,3474,0,-3474,True,-1.0
2025-03-05,Morphine_IV,748,0,-748,True,-1.0
2025-03-05,Heparine,12636,0,-12636,True,-1.0
2025-03-05,Insuline,115573,0,-115573,True,-1.0
2025-03-06,Paracétamol_1g,4659,16200,113358,False,24.3
2025-03-06,Antibiotiques,3142,2916,-226,True,-0.1
2025-03-06,Morphine_IV,702,648,-54,True,-0.1
2025-03-06,Heparine,12064,9720,-2344,True,-0.2
2025-03-06,Insuline,116746,19440,-97306,True,-0.8
2025-03-07,Paracétamol_1g,5055,0,108304,False,21.4
2025-03-07,Antibiotiques,3688,0,-3688,True,-1.0
2025-03-07,Morphine_IV,811,0,-811,True,-1.0
2025-03-07,Heparine,10977,0,-10977,True,-1.0
2025-03-07,Insuline,106044,0,-106044,True,-1.0
2025-03-08,Paracétamol_1g,4347,0,103957,False,23.9
2025-03-08,Antibiotiques,2971,0,-2971,True,-1.0
2025-03-08,Morphine_IV,716,0,-716,True,-1.0
2025-03-08,Heparine,10597,0,-10597,True,-1.0
2025-03-08,Insuline,97452,0,-97452,True,-1.0
2025-03-09,Paracétamol_1g,4402,0,99556,False,22.6
2025-03-09,Antibiotiques,3230,0,-3230,True,-1.0
2025-03-09,Morphine_IV,762,0,-762,True,-1.0
2025-03-09,Heparine,11212,0,-11212,True,-1.0
2025-03-09,Insuline,124402,0,-124402,True,-1.0
2025-03-10,Paracétamol_1g,4655,0,94900,False,20.4
2025-03-10,Antibiotiques,3130,0,-3130,True,-1.0
2025-03-10,Morphine_IV,803,0,-803,True,-1.0
2025-03-10,Heparine,10670,0,-10670,True,-1.0
2025-03-10,Insuline,109847,0,-109847,True,-1.0
2025-03-11,Paracétamol_1g,4679,16200,106421,False,22.7
2025-03-11,Antibiotiques,3225,2916,-309,True,-0.1
2025-03-11,Morphine_IV,756,648,-108,True,-0.1
2025-03-11,Heparine,10718,9720,-998,True,-0.1
2025-03-11,Insuline,113976,19440,-94536,True,-0.8
2025-03-12,Paracétamol_1g,4838,0,101584,False,21.0
2025-03-12,Antibiotiques,3441,0,-3441,True,-1.0
2025-03-12,Morphine_IV,769,0,-769,True,-1.0
2025-03-12,Heparine,10209,0,-10209,True,-1.0
2025-03-12,Insuline,112673,0,-112673,True,-1.0
2025-03-13,Paracétamol_1g,4554,16200,113230,False,24.9
2025-03-13,Antibiotiques,3380,2916,-464,True,-0.1
2025-03-13,Morphine_IV,718,648,-70,True,-0.1
2025-03-13,Heparine,11708,9720,-1988,True,-0.2
2025-03-13,Insuline,104165,19440,-84725,True,-0.8
2025-03-14,Paracétamol_1g,4755,0,108475,False,22.8
2025-03-14,Antibiotiques,3397,0,-3397,True,-1.0
2025-03-14,Morphine_IV,647,0,-647,True,-1.0
2025-03-14,Heparine,11491,0,-11491,True,-1.0
2025-03-14,Insuline,114377,0,-114377,True,-1.0
2025-03-15,Paracétamol_1g,4583,0,103892,False,22.7
2025-03-15,Antibiotiques,3160,0,-3160,True,-1.0
2025-03-15,Morphine_IV,789,0,-789,True,-1.0
2025-03-15,Heparine,10680,0,-10680,True,-1.0
2025-03-15,Insuline,99038,0,-99038,True,-1.0
2025-03-16,Paracétamol_1g,4661,0,99230,False,21.3
2025-03-16,Antibiotiques,3141,0,-3141,True,-1.0
2025-03-16,Morphine_IV,791,0,-791,True,-1.0
2025-03-16,Heparine,11805,0,-11805,True,-1.0
2025-03-16,Insuline,105117,0,-105117,True,-1.0
2025-03-17,Paracétamol_1g,4808,0,94423,False,19.6
2025-03-17,Antibiotiques,3474,0,-3474,True,-1.0
2025-03-17,Morphine_IV,684,0,-684,True,-1.0
2025-03-17,Heparine,11689,0,-11689,True,-1.0
2025-03-17,Insuline,117721,0,-117721,True,-1.0
2025-03-18,Paracétamol_1g,4787,16200,105836,False,22.1
2025-03-18,Antibiotiques,3524,2916,-608,True,-0.2
2025-03-18,Morphine_IV,706,648,-58,True,-0.1
2025-03-18,Heparine,12253,9720,-2533,True,-0.2
2025-03-18,Insuline,110346,19440,-90906,True,-0.8
2025-03-19,Paracétamol_1g,4451,0,101385,False,22.8
2025-03-19,Antibiotiques,3139,0,-3139,True,-1.0
2025-03-19,Morphine_IV,784,0,-784,True,-1.0
2025-03-19,Heparine,10280,0,-10280,True,-1.0
2025-03-19,Insuline,112955,0,-112955,True,-1.0
2025-03-20,Paracétamol_1g,4672,16200,112913,False,24.2
2025-03-20,Antibiotiques,3239,2916,-323,True,-0.1
2025-03-20,Morphine_IV,754,648,-106,True,-0.1
2025-03-20,Heparine,11178,9720,-1458,True,-0.1
2025-03-20,Insuline,109842,19440,-90402,True,-0.8
2025-03-21,Paracétamol_1g,4584,0,108329,False,23.6
2025-03-21,Antibiotiques,3341,0,-3341,True,-1.0
2025-03-21,Morphine_IV,729,0,-729,True,-1.0
2025-03-21,Heparine,11820,0,-11820,True,-1.0
2025-03-21,Insuline,119047,0,-119047,True,-1.0
2025-03-22,Paracétamol_1g,5067,0,103262,False,20.4
2025-03-22,Antibiotiques,3261,0,-3261,True,-1.0
2025-03-22,Morphine_IV,710,0,-710,True,-1.0
2025-03-22,Heparine,10978,0,-10978,True,-1.0
2025-03-22,Insuline,113689,0,-113689,True,-1.0
2025-03-23,Paracétamol_1g,4752,0,98510,False,20.7
2025-03-23,Antibiotiques,3396,0,-3396,True,-1.0
2025-03-23,Morphine_IV,742,0,-742,True,-1.0
2025-03-23,Heparine,11142,0,-11142,True,-1.0
2025-03-23,Insuline,113032,0,-113032,True,-1.0
2025-03-24,Paracétamol_1g,4557,0,93953,False,20.6
2025-03-24,Antibiotiques,3396,0,-3396,True,-1.0
2025-03-24,Morphine_IV,739,0,-739,True,-1.0
2025-03-24,Heparine,11346,0,-11346,True,-1.0
2025-03-24,Insuline,109086,0,-109086,True,-1.0
2025-03-25,Paracétamol_1g,4692,16200,105462,False,22.5
2025-03-25,Antibiotiques,3296,2916,-380,True,-0.1
2025-03-25,Morphine_IV,787,648,-139,True,-0.2
2025-03-25,Heparine,11234,9720,-1514,True,-0.1
2025-03-25,Insuline,112664,19440,-93224,True,-0.8
2025-03-26,Paracétamol_1g,5191,0,100271,False,19.3
2025-03-26,Antibiotiques,3331,0,-3331,True,-1.0
2025-03-26,Morphine_IV,739,0,-739,True,-1.0
2025-03-26,Heparine,11353,0,-11353,True,-1.0
2025-03-26,Insuline,109381,0,-109381,True,-1.0
2025-03-27,Paracétamol_1g,4714,16200,111757,False,23.7
2025-03-27,Antibiotiques,3136,2916,-220,True,-0.1
2025-03-27,Morphine_IV,759,648,-111,True,-0.1
2025-03-27,Heparine,10677,9720,-957,True,-0.1
2025-03-27,Insuline,108972,19440,-89532,True,-0.8
2025-03-28,Paracétamol_1g,4663,0,107094,False,23.0
2025-03-28,Antibiotiques,3201,0,-3201,True,-1.0
2025-03-28,Morphine_IV,763,0,-763,True,-1.0
2025-03-28,Heparine,11589,0,-11589,True,-1.0
2025-03-28,Insuline,115894,0,-115894,True,-1.0
2025-03-29,Paracétamol_1g,4579,0,102515,False,22.4
2025-03-29,Antibiotiques,3429,0,-3429,True,-1.0
2025-03-29,Morphine_IV,759,0,-759,True,-1.0
2025-03-29,Heparine,10542,0,-10542,True,-1.0
2025-03-29,Insuline,108645,0,-108645,True,-1.0
2025-03-30,Paracétamol_1g,4021,0,98494,False,24.5
2025-03-30,Antibiotiques,3301,0,-3301,True,-1.0
2025-03-30,Morphine_IV,763,0,-763,True,-1.0
2025-03-30,Heparine,10944,0,-10944,True,-1.0
2025-03-30,Insuline,108886,0,-108886,True,-1.0
2025-03-31,Paracétamol_1g,4879,0,93615,False,19.2
2025-03-31,Antibiotiques,3620,0,-3620,True,-1.0
2025-03-31,Morphine_IV,734,0,-734,True,-1.0
2025-03-31,Heparine,12137,0,-12137,True,-1.0
2025-03-31,Insuline,108550,0,-108550,True,-1.0
2025-04-01,Paracétamol_1g,4932,16200,104883,False,21.3
2025-04-01,Antibiotiques,3560,2916,-644,True,-0.2
2025-04-01,Morphine_IV,738,648,-90,True,-0.1
2025-04-01,Heparine,11550,9720,-1830,True,-0.2
2025-04-01,Insuline,108479,19440,-89039,True,-0.8
2025-04-02,Paracétamol_1g,4686,0,100198,False,21.4
2025-04-02,Antibiotiques,3180,0,-3180,True,-1.0
2025-04-02,Morphine_IV,775,0,-775,True,-1.0
2025-04-02,Heparine,10387,0,-10387,True,-1.0
2025-04-02,Insuline,106805,0,-106805,True,-1.0
2025-04-03,Paracétamol_1g,4469,16200,111928,False,25.0
2025-04-03,Antibiotiques,3268,2916,-352,True,-0.1
2025-04-03,Morphine_IV,781,648,-133,True,-0.2
2025-04-03,Heparine,11934,9720,-2214,True,-0.2
2025-04-03,Insuline,116929,19440,-97489,True,-0.8
2025-04-04,Paracétamol_1g,4598,0,107330,False,23.3
2025-04-04,Antibiotiques,3491,0,-3491,True,-1.0
2025-04-04,Morphine_IV,805,0,-805,True,-1.0
2025-04-04,Heparine,11032,0,-11032,True,-1.0
2025-04-04,Insuline,105002,0,-105002,True,-1.0
2025-04-05,Paracétamol_1g,4764,0,102566,False,21.5
2025-04-05,Antibiotiques,3335,0,-3335,True,-1.0
2025-04-05,Morphine_IV,760,0,-760,True,-1.0
2025-04-05,Heparine,11498,0,-11498,True,-1.0
2025-04-05,Insuline,120487,0,-120487,True,-1.0
2025-04-06,Paracétamol_1g,4591,0,97976,False,21.3
2025-04-06,Antibiotiques,3102,0,-3102,True,-1.0
2025-04-06,Morphine_IV,708,0,-708,True,-1.0
2025-04-06,Heparine,10397,0,-10397,True,-1.0
2025-04-06,Insuline,107790,0,-107790,True,-1.0
2025-04-07,Paracétamol_1g,4526,0,93450,False,20.6
2025-04-07,Antibiotiques,3707,0,-3707,True,-1.0
2025-04-07,Morphine_IV,736,0,-736,True,-1.0
2025-04-07,Heparine,11293,0,-11293,True,-1.0
2025-04-07,Insuline,119111,0,-119111,True,-1.0
2025-04-08,Paracétamol_1g,4139,16200,105511,False,25.5
2025-04-08,Antibiotiques,3449,2916,-533,True,-0.2
2025-04-08,Morphine_IV,738,648,-90,True,-0.1
2025-04-08,Heparine,11374,9720,-1654,True,-0.1
2025-04-08,Insuline,113335,19440,-93895,True,-0.8
2025-04-09,Paracétamol_1g,4924,0,100588,False,20.4
2025-04-09,Antibiotiques,3042,0,-3042,True,-1.0
2025-04-09,Morphine_IV,785,0,-785,True,-1.0
2025-04-09,Heparine,11505,0,-11505,True,-1.0
2025-04-09,Insuline,113442,0,-113442,True,-1.0
2025-04-10,Paracétamol_1g,4568,16200,112220,False,24.6
2025-04-10,Antibiotiques,3456,2916,-540,True,-0.2
2025-04-10,Morphine_IV,780,648,-132,True,-0.2
2025-04-10,Heparine,10929,9720,-1209,True,-0.1
2025-04-10,Insuline,108470,19440,-89030,True,-0.8
2025-04-11,Paracétamol_1g,4891,0,107329,False,21.9
2025-04-11,Antibiotiques,3469,0,-3469,True,-1.0
2025-04-11,Morphine_IV,776,0,-776,True,-1.0
2025-04-11,Heparine,11396,0,-11396,True,-1.0
2025-04-11,Insuline,120769,0,-120769,True,-1.0
2025-04-12,Paracétamol_1g,4811,0,102518,False,21.3
2025-04-12,Antibiotiques,3247,0,-3247,True,-1.0
2025-04-12,Morphine_IV,768,0,-768,True,-1.0
2025-04-12,Heparine,10827,0,-10827,True,-1.0
2025-04-12,Insuline,117193,0,-117193,True,-1.0
2025-04-13,Paracétamol_1g,4797,0,97721,False,20.4
2025-04-13,Antibiotiques,3444,0,-3444,True,-1.0
2025-04-13,Morphine_IV,725,0,-725,True,-1.0
2025-04-13,Heparine,11422,0,-11422,True,-1.0
2025-04-13,Insuline,122179,0,-122179,True,-1.0
2025-04-14,Paracétamol_1g,4570,0,93151,False,20.4
2025-04-14,Antibiotiques,3358,0,-3358,True,-1.0
2025-04-14,Morphine_IV,782,0,-782,True,-1.0
2025-04-14,Heparine,10310,0,-10310,True,-1.0
2025-04-14,Insuline,99641,0,-99641,True,-1.0
2025-04-15,Paracétamol_1g,4735,16200,104616,False,22.1
2025-04-15,Antibiotiques,3683,2916,-767,True,-0.2
2025-04-15,Morphine_IV,782,648,-134,True,-0.2
2025-04-15,Heparine,12108,9720,-2388,True,-0.2
2025-04-15,Insuline,117962,19440,-98522,True,-0.8
2025-04-16,Paracétamol_1g,4792,0,99824,False,20.8
2025-04-16,Antibiotiques,3602,0,-3602,True,-1.0
2025-04-16,Morphine_IV,746,0,-746,True,-1.0
2025-04-16,Heparine,12522,0,-12522,True,-1.0
2025-04-16,Insuline,114149,0,-114149,True,-1.0
