date,service,equipement,quantite_totale,en_service,disponible,taux_utilisation
2023-01-22,Réanimation,Ventilateurs_NIV,80,68,12,0.857
2023-01-22,Réanimation,Échos,10,7,3,0.758
2023-01-22,Médecine,Moniteurs,180,148,32,0.825
2023-01-22,Médecine,Perfuseurs,450,353,97,0.785
2023-01-22,Médecine,Échos,30,22,8,0.736
2023-01-22,Médecine,Défibrillateurs,20,12,8,0.619
2023-01-22,Médecine,Respirateurs,20,12,8,0.626
2023-01-22,Chirurgie,Moniteurs,60,49,11,0.831
2023-01-22,Chirurgie,Perfuseurs,250,188,62,0.754
2023-01-22,Chirurgie,Échos,25,17,8,0.706
2023-01-22,Chirurgie,Défibrillateurs,20,12,8,0.626
2023-01-22,Chirurgie,Respirateurs,10,6,4,0.643
2023-01-22,Imagerie,IRM,5,4,1,0.942
2023-01-22,Imagerie,Scanners,4,3,1,0.797
2023-01-22,Imagerie,Échos,15,10,5,0.687
2023-01-22,Urgences,Moniteurs,25,19,6,0.773
2023-01-22,Urgences,Perfuseurs,35,26,9,0.746
2023-01-22,Urgences,Défibrillateurs,15,9,6,0.611
2023-01-23,Réanimation,Respirateurs,120,85,35,0.715
2023-01-23,Réanimation,Moniteurs,90,78,12,0.875
2023-01-23,Réanimation,Perfuseurs,100,91,9,0.912
2023-01-23,Réanimation,Défibrillateurs,25,15,10,0.618
2023-01-23,Réanimation,Ventilateurs_NIV,80,75,5,0.941
2023-01-23,Réanimation,Échos,10,8,2,0.808
2023-01-23,Médecine,Moniteurs,180,151,29,0.841
2023-01-23,Médecine,Perfuseurs,450,317,133,0.706
2023-01-23,Médecine,Échos,30,19,11,0.645
2023-01-23,Médecine,Défibrillateurs,20,12,8,0.638
2023-01-23,Médecine,Respirateurs,20,13,7,0.699
2023-01-23,Chirurgie,Moniteurs,60,49,11,0.817
2023-01-23,Chirurgie,Perfuseurs,250,164,86,0.657
2023-01-23,Chirurgie,Échos,25,17,8,0.69
2023-01-23,Chirurgie,Défibrillateurs,20,11,9,0.558
2023-01-23,Chirurgie,Respirateurs,10,6,4,0.636
2023-01-23,Imagerie,IRM,5,4,1,0.855
2023-01-23,Imagerie,Scanners,4,3,1,0.836
2023-01-23,Imagerie,Échos,15,10,5,0.692
2023-01-23,Urgences,Moniteurs,25,21,4,0.869
2023-01-23,Urgences,Perfuseurs,35,23,12,0.678
2023-01-23,Urgences,Défibrillateurs,15,9,6,0.649
2023-01-24,Réanimation,Respirateurs,120,85,35,0.717
2023-01-24,Réanimation,Moniteurs,90,88,2,0.98
2023-01-24,Réanimation,Perfuseurs,100,87,13,0.878
2023-01-24,Réanimation,Défibrillateurs,25,16,9,0.658
2023-01-24,Réanimation,Ventilateurs_NIV,80,72,8,0.91
2023-01-24,Réanimation,Échos,10,8,2,0.812
2023-01-24,Médecine,Moniteurs,180,150,30,0.837
2023-01-24,Médecine,Perfuseurs,450,341,109,0.759
2023-01-24,Médecine,Échos,30,21,9,0.712
2023-01-24,Médecine,Défibrillateurs,20,12,8,0.628
2023-01-24,Médecine,Respirateurs,20,12,8,0.628
2023-01-24,Chirurgie,Moniteurs,60,49,11,0.828
2023-01-24,Chirurgie,Perfuseurs,250,210,40,0.841
2023-01-24,Chirurgie,Échos,25,18,7,0.722
2023-01-24,Chirurgie,Défibrillateurs,20,11,9,0.577
2023-01-24,Chirurgie,Respirateurs,10,6,4,0.615
2023-01-24,Imagerie,IRM,5,4,1,0.934
2023-01-24,Imagerie,Scanners,4,3,1,0.865
2023-01-24,Imagerie,Échos,15,10,5,0.713
2023-01-24,Urgences,Moniteurs,25,21,4,0.862
2023-01-24,Urgences,Perfuseurs,35,27,8,0.782
2023-01-24,Urgences,Défibrillateurs,15,8,7,0.577
2023-01-25,Réanimation,Respirateurs,120,78,42,0.656
2023-01-25,Réanimation,Moniteurs,90,85,5,0.954
2023-01-25,Réanimation,Perfuseurs,100,89,11,0.898
2023-01-25,Réanimation,Défibrillateurs,25,17,8,0.704
2023-01-25,Réanimation,Ventilateurs_NIV,80,69,11,0.865
2023-01-25,Réanimation,Échos,10,7,3,0.767
2023-01-25,Médecine,Moniteurs,180,140,40,0.781
2023-01-25,Médecine,Perfuseurs,450,345,105,0.768
2023-01-25,Médecine,Échos,30,20,10,0.695
2023-01-25,Médecine,Défibrillateurs,20,11,9,0.593
2023-01-25,Médecine,Respirateurs,20,13,7,0.667
2023-01-25,Chirurgie,Moniteurs,60,47,13,0.788
2023-01-25,Chirurgie,Perfuseurs,250,194,56,0.778
2023-01-25,Chirurgie,Échos,25,17,8,0.72
2023-01-25,Chirurgie,Défibrillateurs,20,11,9,0.597
2023-01-25,Chirurgie,Respirateurs,10,6,4,0.662
2023-01-25,Imagerie,IRM,5,4,1,0.908
2023-01-25,Imagerie,Scanners,4,3,1,0.862
2023-01-25,Imagerie,Échos,15,9,6,0.649
2023-01-25,Urgences,Moniteurs,25,19,6,0.789
2023-01-25,Urgences,Perfuseurs,35,27,8,0.777
2023-01-25,Urgences,Défibrillateurs,15,8,7,0.599
2023-01-26,Réanimation,Respirateurs,120,88,32,0.739
2023-01-26,Réanimation,Moniteurs,90,79,11,0.88
2023-01-26,Réanimation,Perfuseurs,100,91,9,0.911
2023-01-26,Réanimation,Défibrillateurs,25,17,8,0.71
2023-01-26,Réanimation,Ventilateurs_NIV,80,68,12,0.861
2023-01-26,Réanimation,Échos,10,8,2,0.83
2023-01-26,Médecine,Moniteurs,180,144,36,0.805
2023-01-26,Médecine,Perfuseurs,450,353,97,0.786
2023-01-26,Médecine,Échos,30,20,10,0.69
2023-01-26,Médecine,Défibrillateurs,20,11,9,0.591
2023-01-26,Médecine,Respirateurs,20,12,8,0.631
2023-01-26,Chirurgie,Moniteurs,60,50,10,0.836
2023-01-26,Chirurgie,Perfuseurs,250,187,63,0.75
2023-01-26,Chirurgie,Échos,25,16,9,0.676
2023-01-26,Chirurgie,Défibrillateurs,20,12,8,0.646
2023-01-26,Chirurgie,Respirateurs,10,6,4,0.666
2023-01-26,Imagerie,IRM,5,4,1,0.925
2023-01-26,Imagerie,Scanners,4,3,1,0.934
2023-01-26,Imagerie,Échos,15,9,6,0.643
2023-01-26,Urgences,Moniteurs,25,19,6,0.772
2023-01-26,Urgences,Perfuseurs,35,26,9,0.768
2023-01-26,Urgences,Défibrillateurs,15,8,7,0.579
2023-01-27,Réanimation,Respirateurs,120,80,40,0.667
2023-01-27,Réanimation,Moniteurs,90,76,14,0.853
2023-01-27,Réanimation,Perfuseurs,100,88,12,0.883
2023-01-27,Réanimation,Défibrillateurs,25,16,9,0.642
2023-01-27,Réanimation,Ventilateurs_NIV,80,63,17,0.792
2023-01-27,Réanimation,Échos,10,7,3,0.775
2023-01-27,Médecine,Moniteurs,180,132,48,0.734
2023-01-27,Médecine,Perfuseurs,450,350,100,0.779
2023-01-27,Médecine,Échos,30,21,9,0.73
2023-01-27,Médecine,Défibrillateurs,20,12,8,0.608
2023-01-27,Médecine,Respirateurs,20,13,7,0.665
2023-01-27,Chirurgie,Moniteurs,60,50,10,0.834
2023-01-27,Chirurgie,Perfuseurs,250,189,61,0.756
2023-01-27,Chirurgie,Échos,25,18,7,0.734
2023-01-27,Chirurgie,Défibrillateurs,20,12,8,0.625
2023-01-27,Chirurgie,Respirateurs,10,6,4,0.689
2023-01-27,Imagerie,IRM,5,4,1,0.941
2023-01-27,Imagerie,Scanners,4,3,1,0.89
2023-01-27,Imagerie,Échos,15,10,5,0.724
2023-01-27,Urgences,Moniteurs,25,21,4,0.854
2023-01-27,Urgences,Perfuseurs,35,26,9,0.756
2023-01-27,Urgences,Défibrillateurs,15,9,6,0.608
2023-01-28,Réanimation,Respirateurs,120,95,25,0.797
2023-01-28,Réanimation,Moniteurs,90,83,7,0.931
2023-01-28,Réanimation,Perfuseurs,100,81,19,0.814
2023-01-28,Réanimation,Défibrillateurs,25,16,9,0.656
2023-01-28,Réanimation,Ventilateurs_NIV,80,68,12,0.852
2023-01-28,Réanimation,Échos,10,8,2,0.821
2023-01-28,Médecine,Moniteurs,180,152,28,0.848
2023-01-28,Médecine,Perfuseurs,450,344,106,0.766
2023-01-28,Médecine,Échos,30,20,10,0.697
2023-01-28,Médecine,Défibrillateurs,20,12,8,0.649
2023-01-28,Médecine,Respirateurs,20,12,8,0.649
2023-01-28,Chirurgie,Moniteurs,60,48,12,0.812
2023-01-28,Chirurgie,Perfuseurs,250,185,65,0.742
2023-01-28,Chirurgie,Échos,25,18,7,0.741
2023-01-28,Chirurgie,Défibrillateurs,20,12,8,0.625
2023-01-28,Chirurgie,Respirateurs,10,6,4,0.646
2023-01-28,Imagerie,IRM,5,4,1,0.966
2023-01-28,Imagerie,Scanners,4,3,1,0.843
2023-01-28,Imagerie,Échos,15,9,6,0.664
2023-01-28,Urgences,Moniteurs,25,18,7,0.737
2023-01-28,Urgences,Perfuseurs,35,24,11,0.71
2023-01-28,Urgences,Défibrillateurs,15,9,6,0.617
2023-01-29,Réanimation,Respirateurs,120,82,38,0.69
2023-01-29,Réanimation,Moniteurs,90,78,12,0.872
2023-01-29,Réanimation,Perfuseurs,100,89,11,0.892
2023-01-29,Réanimation,Défibrillateurs,25,16,9,0.653
2023-01-29,Réanimation,Ventilateurs_NIV,80,71,9,0.896
2023-01-29,Réanimation,Échos,10,8,2,0.825
2023-01-29,Médecine,Moniteurs,180,148,32,0.827
2023-01-29,Médecine,Perfuseurs,450,324,126,0.721
2023-01-29,Médecine,Échos,30,20,10,0.674
2023-01-29,Médecine,Défibrillateurs,20,11,9,0.593
2023-01-29,Médecine,Respirateurs,20,13,7,0.685
2023-01-29,Chirurgie,Moniteurs,60,43,17,0.72
2023-01-29,Chirurgie,Perfuseurs,250,183,67,0.734
2023-01-29,Chirurgie,Échos,25,18,7,0.759
2023-01-29,Chirurgie,Défibrillateurs,20,11,9,0.575
2023-01-29,Chirurgie,Respirateurs,10,6,4,0.646
2023-01-29,Imagerie,IRM,5,4,1,0.977
2023-01-29,Imagerie,Scanners,4,3,1,0.87
2023-01-29,Imagerie,Échos,15,10,5,0.719
2023-01-29,Urgences,Moniteurs,25,19,6,0.775
2023-01-29,Urgences,Perfuseurs,35,27,8,0.793
2023-01-29,Urgences,Défibrillateurs,15,8,7,0.567
2023-01-30,Réanimation,Respirateurs,120,94,26,0.785
2023-01-30,Réanimation,Moniteurs,90,83,7,0.923
2023-01-30,Réanimation,Perfuseurs,100,84,16,0.843
2023-01-30,Réanimation,Défibrillateurs,25,18,7,0.742
2023-01-30,Réanimation,Ventilateurs_NIV,80,64,16,0.808
2023-01-30,Réanimation,Échos,10,7,3,0.776
2023-01-30,Médecine,Moniteurs,180,148,32,0.824
2023-01-30,Médecine,Perfuseurs,450,323,127,0.718
2023-01-30,Médecine,Échos,30,20,10,0.686
2023-01-30,Médecine,Défibrillateurs,20,12,8,0.618
2023-01-30,Médecine,Respirateurs,20,13,7,0.682
2023-01-30,Chirurgie,Moniteurs,60,47,13,0.795
2023-01-30,Chirurgie,Perfuseurs,250,193,57,0.775
2023-01-30,Chirurgie,Échos,25,17,8,0.694
2023-01-30,Chirurgie,Défibrillateurs,20,11,9,0.565
2023-01-30,Chirurgie,Respirateurs,10,6,4,0.642
2023-01-30,Imagerie,IRM,5,4,1,0.849
2023-01-30,Imagerie,Scanners,4,3,1,0.858
2023-01-30,Imagerie,Échos,15,10,5,0.733
2023-01-30,Urgences,Moniteurs,25,19,6,0.792
2023-01-30,Urgences,Perfuseurs,35,24,11,0.701
2023-01-30,Urgences,Défibrillateurs,15,8,7,0.583
2023-01-31,Réanimation,Respirateurs,120,85,35,0.71
2023-01-31,Réanimation,Moniteurs,90,84,6,0.941
2023-01-31,Réanimation,Perfuseurs,100,91,9,0.919
2023-01-31,Réanimation,Défibrillateurs,25,16,9,0.655
2023-01-31,Réanimation,Ventilateurs_NIV,80,69,11,0.872
2023-01-31,Réanimation,Échos,10,8,2,0.874
2023-01-31,Médecine,Moniteurs,180,142,38,0.79
2023-01-31,Médecine,Perfuseurs,450,359,91,0.799
2023-01-31,Médecine,Échos,30,20,10,0.7
2023-01-31,Médecine,Défibrillateurs,20,11,9,0.575
2023-01-31,Médecine,Respirateurs,20,14,6,0.708
2023-01-31,Chirurgie,Moniteurs,60,47,13,0.794
2023-01-31,Chirurgie,Perfuseurs,250,181,69,0.728
2023-01-31,Chirurgie,Échos,25,18,7,0.721
2023-01-31,Chirurgie,Défibrillateurs,20,11,9,0.584
2023-01-31,Chirurgie,Respirateurs,10,6,4,0.66
2023-01-31,Imagerie,IRM,5,4,1,0.971
2023-01-31,Imagerie,Scanners,4,3,1,0.8
2023-01-31,Imagerie,Échos,15,9,6,0.656
2023-01-31,Urgences,Moniteurs,25,21,4,0.848
2023-01-31,Urgences,Perfuseurs,35,25,10,0.716
2023-01-31,Urgences,Défibrillateurs,15,8,7,0.586
2023-02-01,Réanimation,Respirateurs,120,87,33,0.73
2023-02-01,Réanimation,Moniteurs,90,84,6,0.938
2023-02-01,Réanimation,Perfuseurs,100,81,19,0.811
2023-02-01,Réanimation,Défibrillateurs,25,16,9,0.654
2023-02-01,Réanimation,Ventilateurs_NIV,80,71,9,0.893
2023-02-01,Réanimation,Échos,10,7,3,0.774
2023-02-01,Médecine,Moniteurs,180,146,34,0.812
2023-02-01,Médecine,Perfuseurs,450,368,82,0.819
2023-02-01,Médecine,Échos,30,22,8,0.763
2023-02-01,Médecine,Défibrillateurs,20,12,8,0.638
2023-02-01,Médecine,Respirateurs,20,13,7,0.654
2023-02-01,Chirurgie,Moniteurs,60,50,10,0.844
2023-02-01,Chirurgie,Perfuseurs,250,186,64,0.747
2023-02-01,Chirurgie,Échos,25,18,7,0.73
2023-02-01,Chirurgie,Défibrillateurs,20,11,9,0.581
2023-02-01,Chirurgie,Respirateurs,10,6,4,0.649
2023-02-01,Imagerie,IRM,5,4,1,0.937
2023-02-01,Imagerie,Scanners,4,3,1,0.891
2023-02-01,Imagerie,Échos,15,10,5,0.696
2023-02-01,Urgences,Moniteurs,25,20,5,0.817
2023-02-01,Urgences,Perfuseurs,35,29,6,0.829
2023-02-01,Urgences,Défibrillateurs,15,9,6,0.603
2023-02-02,Réanimation,Respirateurs,120,89,31,0.75
2023-02-02,Réanimation,Moniteurs,90,83,7,0.931
2023-02-02,Réanimation,Perfuseurs,100,87,13,0.878
2023-02-02,Réanimation,Défibrillateurs,25,17,8,0.714
2023-02-02,Réanimation,Ventilateurs_NIV,80,71,9,0.888
2023-02-02,Réanimation,Échos,10,8,2,0.874
2023-02-02,Médecine,Moniteurs,180,137,43,0.764
2023-02-02,Médecine,Perfuseurs,450,347,103,0.772
2023-02-02,Médecine,Échos,30,20,10,0.685
2023-02-02,Médecine,Défibrillateurs,20,13,7,0.653
2023-02-02,Médecine,Respirateurs,20,13,7,0.672
2023-02-02,Chirurgie,Moniteurs,60,46,14,0.781
2023-02-02,Chirurgie,Perfuseurs,250,172,78,0.69
2023-02-02,Chirurgie,Échos,25,16,9,0.658
2023-02-02,Chirurgie,Défibrillateurs,20,11,9,0.591
2023-02-02,Chirurgie,Respirateurs,10,6,4,0.675
2023-02-02,Imagerie,IRM,5,4,1,0.958
2023-02-02,Imagerie,Scanners,4,3,1,0.938
2023-02-02,Imagerie,Échos,15,10,5,0.7
2023-02-02,Urgences,Moniteurs,25,19,6,0.78
2023-02-02,Urgences,Perfuseurs,35,26,9,0.765
2023-02-02,Urgences,Défibrillateurs,15,8,7,0.599
2023-02-03,Réanimation,Respirateurs,120,87,33,0.732
2023-02-03,Réanimation,Moniteurs,90,86,4,0.964
2023-02-03,Réanimation,Perfuseurs,100,83,17,0.83
2023-02-03,Réanimation,Défibrillateurs,25,16,9,0.656
2023-02-03,Réanimation,Ventilateurs_NIV,80,64,16,0.809
2023-02-03,Réanimation,Échos,10,8,2,0.815
2023-02-03,Médecine,Moniteurs,180,144,36,0.802
2023-02-03,Médecine,Perfuseurs,450,347,103,0.772
2023-02-03,Médecine,Échos,30,20,10,0.693
2023-02-03,Médecine,Défibrillateurs,20,11,9,0.596
2023-02-03,Médecine,Respirateurs,20,12,8,0.622
2023-02-03,Chirurgie,Moniteurs,60,49,11,0.827
2023-02-03,Chirurgie,Perfuseurs,250,179,71,0.719
2023-02-03,Chirurgie,Échos,25,17,8,0.716
2023-02-03,Chirurgie,Défibrillateurs,20,11,9,0.574
2023-02-03,Chirurgie,Respirateurs,10,6,4,0.656
2023-02-03,Imagerie,IRM,5,4,1,0.897
2023-02-03,Imagerie,Scanners,4,3,1,0.89
2023-02-03,Imagerie,Échos,15,10,5,0.686
2023-02-03,Urgences,Moniteurs,25,18,7,0.755
2023-02-03,Urgences,Perfuseurs,35,25,10,0.722
2023-02-03,Urgences,Défibrillateurs,15,8,7,0.573
2023-02-04,Réanimation,Respirateurs,120,89,31,0.743
2023-02-04,Réanimation,Moniteurs,90,77,13,0.861
2023-02-04,Réanimation,Perfuseurs,100,76,24,0.765
2023-02-04,Réanimation,Défibrillateurs,25,19,6,0.773
2023-02-04,Réanimation,Ventilateurs_NIV,80,60,20,0.75
2023-02-04,Réanimation,Échos,10,7,3,0.792
2023-02-04,Médecine,Moniteurs,180,149,31,0.831
2023-02-04,Médecine,Perfuseurs,450,323,127,0.719
2023-02-04,Médecine,Échos,30,20,10,0.67
2023-02-04,Médecine,Défibrillateurs,20,12,8,0.639
2023-02-04,Médecine,Respirateurs,20,13,7,0.653
2023-02-04,Chirurgie,Moniteurs,60,44,16,0.747
2023-02-04,Chirurgie,Perfuseurs,250,178,72,0.715
2023-02-04,Chirurgie,Échos,25,18,7,0.759
2023-02-04,Chirurgie,Défibrillateurs,20,12,8,0.604
2023-02-04,Chirurgie,Respirateurs,10,6,4,0.641
2023-02-04,Imagerie,IRM,5,4,1,0.92
2023-02-04,Imagerie,Scanners,4,3,1,0.875
2023-02-04,Imagerie,Échos,15,10,5,0.73
2023-02-04,Urgences,Moniteurs,25,22,3,0.887
2023-02-04,Urgences,Perfuseurs,35,25,10,0.723
2023-02-04,Urgences,Défibrillateurs,15,9,6,0.608
2023-02-05,Réanimation,Respirateurs,120,97,23,0.81
2023-02-05,Réanimation,Moniteurs,90,87,3,0.975
2023-02-05,Réanimation,Perfuseurs,100,79,21,0.796
2023-02-05,Réanimation,Défibrillateurs,25,18,7,0.733
2023-02-05,Réanimation,Ventilateurs_NIV,80,72,8,0.906
2023-02-05,Réanimation,Échos,10,8,2,0.83
2023-02-05,Médecine,Moniteurs,180,135,45,0.75
2023-02-05,Médecine,Perfuseurs,450,337,113,0.751
2023-02-05,Médecine,Échos,30,20,10,0.671
2023-02-05,Médecine,Défibrillateurs,20,11,9,0.593
2023-02-05,Médecine,Respirateurs,20,12,8,0.637
2023-02-05,Chirurgie,Moniteurs,60,45,15,0.751
2023-02-05,Chirurgie,Perfuseurs,250,190,60,0.762
2023-02-05,Chirurgie,Échos,25,18,7,0.732
2023-02-05,Chirurgie,Défibrillateurs,20,12,8,0.642
2023-02-05,Chirurgie,Respirateurs,10,6,4,0.659
2023-02-05,Imagerie,IRM,5,4,1,0.916
2023-02-05,Imagerie,Scanners,4,3,1,0.929
2023-02-05,Imagerie,Échos,15,10,5,0.701
2023-02-05,Urgences,Moniteurs,25,18,7,0.742
2023-02-05,Urgences,Perfuseurs,35,26,9,0.767
2023-02-05,Urgences,Défibrillateurs,15,10,5,0.674
2023-02-06,Réanimation,Respirateurs,120,84,36,0.702
2023-02-06,Réanimation,Moniteurs,90,80,10,0.892
2023-02-06,Réanimation,Perfuseurs,100,85,15,0.853
2023-02-06,Réanimation,Défibrillateurs,25,17,8,0.692
2023-02-06,Réanimation,Ventilateurs_NIV,80,69,11,0.868
2023-02-06,Réanimation,Échos,10,7,3,0.782
2023-02-06,Médecine,Moniteurs,180,140,40,0.778
2023-02-06,Médecine,Perfuseurs,450,345,105,0.768
2023-02-06,Médecine,Échos,30,21,9,0.723
2023-02-06,Médecine,Défibrillateurs,20,12,8,0.63
2023-02-06,Médecine,Respirateurs,20,13,7,0.665
2023-02-06,Chirurgie,Moniteurs,60,45,15,0.756
2023-02-06,Chirurgie,Perfuseurs,250,196,54,0.785
2023-02-06,Chirurgie,Échos,25,17,8,0.688
2023-02-06,Chirurgie,Défibrillateurs,20,12,8,0.629
2023-02-06,Chirurgie,Respirateurs,10,6,4,0.673
2023-02-06,Imagerie,IRM,5,4,1,0.938
2023-02-06,Imagerie,Scanners,4,3,1,0.856
2023-02-06,Imagerie,Échos,15,10,5,0.731
2023-02-06,Urgences,Moniteurs,25,22,3,0.888
2023-02-06,Urgences,Perfuseurs,35,27,8,0.799
2023-02-06,Urgences,Défibrillateurs,15,9,6,0.644
2023-02-07,Réanimation,Respirateurs,120,93,27,0.776
2023-02-07,Réanimation,Moniteurs,90,87,3,0.972
2023-02-07,Réanimation,Perfuseurs,100,89,11,0.896
2023-02-07,Réanimation,Défibrillateurs,25,17,8,0.697
2023-02-07,Réanimation,Ventilateurs_NIV,80,69,11,0.871
2023-02-07,Réanimation,Échos,10,8,2,0.804
2023-02-07,Médecine,Moniteurs,180,147,33,0.82
2023-02-07,Médecine,Perfuseurs,450,358,92,0.797
2023-02-07,Médecine,Échos,30,20,10,0.69
2023-02-07,Médecine,Défibrillateurs,20,12,8,0.61
2023-02-07,Médecine,Respirateurs,20,12,8,0.643
2023-02-07,Chirurgie,Moniteurs,60,47,13,0.79
2023-02-07,Chirurgie,Perfuseurs,250,199,51,0.799
2023-02-07,Chirurgie,Échos,25,16,9,0.671
2023-02-07,Chirurgie,Défibrillateurs,20,13,7,0.654
2023-02-07,Chirurgie,Respirateurs,10,6,4,0.618
2023-02-07,Imagerie,IRM,5,4,1,0.946
2023-02-07,Imagerie,Scanners,4,3,1,0.951
2023-02-07,Imagerie,Échos,15,10,5,0.713
2023-02-07,Urgences,Moniteurs,25,19,6,0.782
2023-02-07,Urgences,Perfuseurs,35,25,10,0.736
2023-02-07,Urgences,Défibrillateurs,15,8,7,0.563
2023-02-08,Réanimation,Respirateurs,120,87,33,0.725
2023-02-08,Réanimation,Moniteurs,90,81,9,0.905
2023-02-08,Réanimation,Perfuseurs,100,78,22,0.79
2023-02-08,Réanimation,Défibrillateurs,25,16,9,0.669
2023-02-08,Réanimation,Ventilateurs_NIV,80,72,8,0.908
2023-02-08,Réanimation,Échos,10,8,2,0.835
2023-02-08,Médecine,Moniteurs,180,132,48,0.737
2023-02-08,Médecine,Perfuseurs,450,325,125,0.723
2023-02-08,Médecine,Échos,30,19,11,0.662
2023-02-08,Médecine,Défibrillateurs,20,11,9,0.569
2023-02-08,Médecine,Respirateurs,20,12,8,0.602
2023-02-08,Chirurgie,Moniteurs,60,45,15,0.752
2023-02-08,Chirurgie,Perfuseurs,250,192,58,0.769
2023-02-08,Chirurgie,Échos,25,17,8,0.698
2023-02-08,Chirurgie,Défibrillateurs,20,13,7,0.674
2023-02-08,Chirurgie,Respirateurs,10,6,4,0.664
2023-02-08,Imagerie,IRM,5,4,1,0.976
2023-02-08,Imagerie,Scanners,4,3,1,0.901
2023-02-08,Imagerie,Échos,15,11,4,0.741
2023-02-08,Urgences,Moniteurs,25,21,4,0.847
2023-02-08,Urgences,Perfuseurs,35,26,9,0.769
2023-02-08,Urgences,Défibrillateurs,15,8,7,0.561
2023-02-09,Réanimation,Respirateurs,120,95,25,0.797
2023-02-09,Réanimation,Moniteurs,90,74,16,0.824
2023-02-09,Réanimation,Perfuseurs,100,75,25,0.757
2023-02-09,Réanimation,Défibrillateurs,25,16,9,0.646
2023-02-09,Réanimation,Ventilateurs_NIV,80,67,13,0.843
2023-02-09,Réanimation,Échos,10,7,3,0.754
2023-02-09,Médecine,Moniteurs,180,142,38,0.793
2023-02-09,Médecine,Perfuseurs,450,355,95,0.791
2023-02-09,Médecine,Échos,30,21,9,0.704
2023-02-09,Médecine,Défibrillateurs,20,11,9,0.595
2023-02-09,Médecine,Respirateurs,20,13,7,0.68
2023-02-09,Chirurgie,Moniteurs,60,51,9,0.855
2023-02-09,Chirurgie,Perfuseurs,250,190,60,0.764
2023-02-09,Chirurgie,Échos,25,18,7,0.731
2023-02-09,Chirurgie,Défibrillateurs,20,13,7,0.66
2023-02-09,Chirurgie,Respirateurs,10,6,4,0.695
2023-02-09,Imagerie,IRM,5,4,1,0.906
2023-02-09,Imagerie,Scanners,4,3,1,0.944
2023-02-09,Imagerie,Échos,15,10,5,0.727
2023-02-09,Urgences,Moniteurs,25,18,7,0.724
2023-02-09,Urgences,Perfuseurs,35,28,7,0.828
2023-02-09,Urgences,Défibrillateurs,15,8,7,0.557
2023-02-10,Réanimation,Respirateurs,120,97,23,0.809
2023-02-10,Réanimation,Moniteurs,90,88,2,0.98
2023-02-10,Réanimation,Perfuseurs,100,84,16,0.848
2023-02-10,Réanimation,Défibrillateurs,25,16,9,0.647
2023-02-10,Réanimation,Ventilateurs_NIV,80,66,14,0.837
2023-02-10,Réanimation,Échos,10,8,2,0.858
2023-02-10,Médecine,Moniteurs,180,155,25,0.866
2023-02-10,Médecine,Perfuseurs,450,347,103,0.773
2023-02-10,Médecine,Échos,30,22,8,0.761
2023-02-10,Médecine,Défibrillateurs,20,12,8,0.607
2023-02-10,Médecine,Respirateurs,20,12,8,0.626
2023-02-10,Chirurgie,Moniteurs,60,48,12,0.808
2023-02-10,Chirurgie,Perfuseurs,250,200,50,0.801
2023-02-10,Chirurgie,Échos,25,17,8,0.686
2023-02-10,Chirurgie,Défibrillateurs,20,12,8,0.639
2023-02-10,Chirurgie,Respirateurs,10,6,4,0.638
2023-02-10,Imagerie,IRM,5,4,1,0.918
2023-02-10,Imagerie,Scanners,4,3,1,0.878
2023-02-10,Imagerie,Échos,15,10,5,0.705
2023-02-10,Urgences,Moniteurs,25,21,4,0.859
2023-02-10,Urgences,Perfuseurs,35,25,10,0.716
2023-02-10,Urgences,Défibrillateurs,15,9,6,0.605
2023-02-11,Réanimation,Respirateurs,120,88,32,0.735
2023-02-11,Réanimation,Moniteurs,90,76,14,0.855
2023-02-11,Réanimation,Perfuseurs,100,81,19,0.814
2023-02-11,Réanimation,Défibrillateurs,25,17,8,0.692
2023-02-11,Réanimation,Ventilateurs_NIV,80,71,9,0.889
2023-02-11,Réanimation,Échos,10,8,2,0.814
2023-02-11,Médecine,Moniteurs,180,138,42,0.77
2023-02-11,Médecine,Perfuseurs,450,352,98,0.782
2023-02-11,Médecine,Échos,30,21,9,0.713
2023-02-11,Médecine,Défibrillateurs,20,11,9,0.582
2023-02-11,Médecine,Respirateurs,20,12,8,0.645
2023-02-11,Chirurgie,Moniteurs,60,47,13,0.796
2023-02-11,Chirurgie,Perfuseurs,250,188,62,0.755
2023-02-11,Chirurgie,Échos,25,16,9,0.667
2023-02-11,Chirurgie,Défibrillateurs,20,10,10,0.549
2023-02-11,Chirurgie,Respirateurs,10,6,4,0.617
2023-02-11,Imagerie,IRM,5,4,1,0.946
2023-02-11,Imagerie,Scanners,4,3,1,0.921
2023-02-11,Imagerie,Échos,15,10,5,0.669
2023-02-11,Urgences,Moniteurs,25,19,6,0.773
2023-02-11,Urgences,Perfuseurs,35,28,7,0.813
2023-02-11,Urgences,Défibrillateurs,15,7,8,0.531
2023-02-12,Réanimation,Respirateurs,120,90,30,0.755
2023-02-12,Réanimation,Moniteurs,90,77,13,0.858
2023-02-12,Réanimation,Perfuseurs,100,89,11,0.894
2023-02-12,Réanimation,Défibrillateurs,25,16,9,0.661
2023-02-12,Réanimation,Ventilateurs_NIV,80,61,19,0.773
2023-02-12,Réanimation,Échos,10,8,2,0.833
2023-02-12,Médecine,Moniteurs,180,146,34,0.814
2023-02-12,Médecine,Perfuseurs,450,331,119,0.736
2023-02-12,Médecine,Échos,30,20,10,0.673
