date,service,categorie,effectif_total,effectif_present,taux_absence
2024-01-16,Réanimation,aides,15,13,0.089
2024-01-16,Cardiologie,total,404,363,0.099
2024-01-16,Cardiologie,medecins,50,46,0.077
2024-01-16,Cardiologie,infirmiers,135,122,0.091
2024-01-16,Cardiologie,aides,89,81,0.089
2024-01-16,Neurologie,total,376,341,0.091
2024-01-16,Neurologie,medecins,45,40,0.103
2024-01-16,Neurologie,infirmiers,122,113,0.073
2024-01-16,Neurologie,aides,81,74,0.084
2024-01-16,Maladies_infectieuses,total,270,241,0.107
2024-01-16,Maladies_infectieuses,medecins,32,29,0.078
2024-01-16,Maladies_infectieuses,infirmiers,86,77,0.096
2024-01-16,Maladies_infectieuses,aides,57,53,0.068
2024-01-16,Urgences,total,225,208,0.074
2024-01-16,Urgences,medecins,27,24,0.088
2024-01-16,Urgences,infirmiers,72,64,0.098
2024-01-16,Urgences,aides,48,43,0.089
2024-01-16,Pédiatrie,total,324,295,0.087
2024-01-16,Pédiatrie,medecins,40,36,0.096
2024-01-16,Pédiatrie,infirmiers,108,97,0.095
2024-01-16,Pédiatrie,aides,72,64,0.101
2024-01-16,Autres,total,598,542,0.093
2024-01-16,Autres,medecins,60,54,0.092
2024-01-16,Autres,infirmiers,174,154,0.111
2024-01-16,Autres,aides,132,120,0.087
2024-01-17,Médecine,total,724,653,0.098
2024-01-17,Médecine,medecins,99,92,0.063
2024-01-17,Médecine,infirmiers,269,246,0.085
2024-01-17,Médecine,aides,178,164,0.075
2024-01-17,Chirurgie,total,561,516,0.079
2024-01-17,Chirurgie,medecins,77,70,0.09
2024-01-17,Chirurgie,infirmiers,208,188,0.094
2024-01-17,Chirurgie,aides,138,126,0.087
2024-01-17,Réanimation,total,112,102,0.081
2024-01-17,Réanimation,medecins,20,18,0.098
2024-01-17,Réanimation,infirmiers,50,45,0.089
2024-01-17,Réanimation,aides,15,13,0.094
2024-01-17,Cardiologie,total,404,372,0.078
2024-01-17,Cardiologie,medecins,50,45,0.091
2024-01-17,Cardiologie,infirmiers,135,124,0.08
2024-01-17,Cardiologie,aides,89,82,0.074
2024-01-17,Neurologie,total,376,343,0.086
2024-01-17,Neurologie,medecins,45,41,0.078
2024-01-17,Neurologie,infirmiers,122,110,0.096
2024-01-17,Neurologie,aides,81,73,0.099
2024-01-17,Maladies_infectieuses,total,270,245,0.089
2024-01-17,Maladies_infectieuses,medecins,32,29,0.086
2024-01-17,Maladies_infectieuses,infirmiers,86,78,0.087
2024-01-17,Maladies_infectieuses,aides,57,51,0.099
2024-01-17,Urgences,total,225,205,0.088
2024-01-17,Urgences,medecins,27,24,0.097
2024-01-17,Urgences,infirmiers,72,66,0.08
2024-01-17,Urgences,aides,48,43,0.089
2024-01-17,Pédiatrie,total,324,295,0.087
2024-01-17,Pédiatrie,medecins,40,36,0.083
2024-01-17,Pédiatrie,infirmiers,108,99,0.075
2024-01-17,Pédiatrie,aides,72,66,0.08
2024-01-17,Autres,total,598,540,0.096
2024-01-17,Autres,medecins,60,55,0.077
2024-01-17,Autres,infirmiers,174,158,0.092
2024-01-17,Autres,aides,132,120,0.088
2024-01-18,Médecine,total,724,656,0.093
2024-01-18,Médecine,medecins,99,89,0.097
2024-01-18,Médecine,infirmiers,269,246,0.083
2024-01-18,Médecine,aides,178,162,0.086
2024-01-18,Chirurgie,total,561,518,0.075
2024-01-18,Chirurgie,medecins,77,71,0.076
2024-01-18,Chirurgie,infirmiers,208,189,0.091
2024-01-18,Chirurgie,aides,138,127,0.077
2024-01-18,Réanimation,total,112,102,0.086
2024-01-18,Réanimation,medecins,20,18,0.085
2024-01-18,Réanimation,infirmiers,50,45,0.097
2024-01-18,Réanimation,aides,15,13,0.079
2024-01-18,Cardiologie,total,404,365,0.094
2024-01-18,Cardiologie,medecins,50,45,0.081
2024-01-18,Cardiologie,infirmiers,135,124,0.08
2024-01-18,Cardiologie,aides,89,81,0.082
2024-01-18,Neurologie,total,376,341,0.091
2024-01-18,Neurologie,medecins,45,41,0.08
2024-01-18,Neurologie,infirmiers,122,110,0.093
2024-01-18,Neurologie,aides,81,74,0.075
2024-01-18,Maladies_infectieuses,total,270,246,0.088
2024-01-18,Maladies_infectieuses,medecins,32,28,0.11
2024-01-18,Maladies_infectieuses,infirmiers,86,78,0.092
2024-01-18,Maladies_infectieuses,aides,57,52,0.079
2024-01-18,Urgences,total,225,209,0.07
2024-01-18,Urgences,medecins,27,24,0.085
2024-01-18,Urgences,infirmiers,72,67,0.067
2024-01-18,Urgences,aides,48,43,0.088
2024-01-18,Pédiatrie,total,324,297,0.081
2024-01-18,Pédiatrie,medecins,40,36,0.094
2024-01-18,Pédiatrie,infirmiers,108,97,0.093
2024-01-18,Pédiatrie,aides,72,66,0.074
2024-01-18,Autres,total,598,544,0.089
2024-01-18,Autres,medecins,60,55,0.082
2024-01-18,Autres,infirmiers,174,163,0.06
2024-01-18,Autres,aides,132,120,0.086
2024-01-19,Médecine,total,724,663,0.084
2024-01-19,Médecine,medecins,99,89,0.091
2024-01-19,Médecine,infirmiers,269,242,0.098
2024-01-19,Médecine,aides,178,162,0.088
2024-01-19,Chirurgie,total,561,508,0.093
2024-01-19,Chirurgie,medecins,77,69,0.097
2024-01-19,Chirurgie,infirmiers,208,192,0.073
2024-01-19,Chirurgie,aides,138,126,0.082
2024-01-19,Réanimation,total,112,103,0.075
2024-01-19,Réanimation,medecins,20,18,0.081
2024-01-19,Réanimation,infirmiers,50,45,0.094
2024-01-19,Réanimation,aides,15,13,0.091
2024-01-19,Cardiologie,total,404,365,0.096
2024-01-19,Cardiologie,medecins,50,46,0.075
2024-01-19,Cardiologie,infirmiers,135,125,0.069
2024-01-19,Cardiologie,aides,89,80,0.093
2024-01-19,Neurologie,total,376,345,0.082
2024-01-19,Neurologie,medecins,45,40,0.093
2024-01-19,Neurologie,infirmiers,122,111,0.09
2024-01-19,Neurologie,aides,81,74,0.086
2024-01-19,Maladies_infectieuses,total,270,240,0.109
2024-01-19,Maladies_infectieuses,medecins,32,29,0.08
2024-01-19,Maladies_infectieuses,infirmiers,86,80,0.065
2024-01-19,Maladies_infectieuses,aides,57,51,0.089
2024-01-19,Urgences,total,225,203,0.094
2024-01-19,Urgences,medecins,27,24,0.088
2024-01-19,Urgences,infirmiers,72,66,0.078
2024-01-19,Urgences,aides,48,44,0.082
2024-01-19,Pédiatrie,total,324,291,0.099
2024-01-19,Pédiatrie,medecins,40,36,0.093
2024-01-19,Pédiatrie,infirmiers,108,97,0.093
2024-01-19,Pédiatrie,aides,72,67,0.068
2024-01-19,Autres,total,598,552,0.076
2024-01-19,Autres,medecins,60,54,0.09
2024-01-19,Autres,infirmiers,174,157,0.092
2024-01-19,Autres,aides,132,123,0.063
2024-01-20,Médecine,total,724,657,0.092
2024-01-20,Médecine,medecins,99,91,0.074
2024-01-20,Médecine,infirmiers,269,246,0.083
2024-01-20,Médecine,aides,178,161,0.092
2024-01-20,Chirurgie,total,561,515,0.081
2024-01-20,Chirurgie,medecins,77,70,0.09
2024-01-20,Chirurgie,infirmiers,208,187,0.098
2024-01-20,Chirurgie,aides,138,124,0.096
2024-01-20,Réanimation,total,112,101,0.091
2024-01-20,Réanimation,medecins,20,18,0.069
2024-01-20,Réanimation,infirmiers,50,45,0.082
2024-01-20,Réanimation,aides,15,13,0.088
2024-01-20,Cardiologie,total,404,371,0.081
2024-01-20,Cardiologie,medecins,50,46,0.071
2024-01-20,Cardiologie,infirmiers,135,122,0.089
2024-01-20,Cardiologie,aides,89,79,0.102
2024-01-20,Neurologie,total,376,342,0.089
2024-01-20,Neurologie,medecins,45,40,0.1
2024-01-20,Neurologie,infirmiers,122,111,0.085
2024-01-20,Neurologie,aides,81,74,0.079
2024-01-20,Maladies_infectieuses,total,270,242,0.101
2024-01-20,Maladies_infectieuses,medecins,32,29,0.086
2024-01-20,Maladies_infectieuses,infirmiers,86,78,0.092
2024-01-20,Maladies_infectieuses,aides,57,51,0.089
2024-01-20,Urgences,total,225,202,0.102
2024-01-20,Urgences,medecins,27,24,0.081
2024-01-20,Urgences,infirmiers,72,66,0.079
2024-01-20,Urgences,aides,48,43,0.09
2024-01-20,Pédiatrie,total,324,294,0.091
2024-01-20,Pédiatrie,medecins,40,36,0.081
2024-01-20,Pédiatrie,infirmiers,108,99,0.082
2024-01-20,Pédiatrie,aides,72,66,0.079
2024-01-20,Autres,total,598,557,0.067
2024-01-20,Autres,medecins,60,54,0.096
2024-01-20,Autres,infirmiers,174,163,0.062
2024-01-20,Autres,aides,132,121,0.082
2024-01-21,Médecine,total,724,659,0.088
2024-01-21,Médecine,medecins,99,91,0.075
2024-01-21,Médecine,infirmiers,269,242,0.098
2024-01-21,Médecine,aides,178,164,0.077
2024-01-21,Chirurgie,total,561,515,0.081
2024-01-21,Chirurgie,medecins,77,70,0.084
2024-01-21,Chirurgie,infirmiers,208,191,0.079
2024-01-21,Chirurgie,aides,138,126,0.081
2024-01-21,Réanimation,total,112,102,0.089
2024-01-21,Réanimation,medecins,20,18,0.072
2024-01-21,Réanimation,infirmiers,50,45,0.08
2024-01-21,Réanimation,aides,15,13,0.068
2024-01-21,Cardiologie,total,404,363,0.101
2024-01-21,Cardiologie,medecins,50,45,0.082
2024-01-21,Cardiologie,infirmiers,135,122,0.096
2024-01-21,Cardiologie,aides,89,80,0.097
2024-01-21,Neurologie,total,376,340,0.095
2024-01-21,Neurologie,medecins,45,42,0.065
2024-01-21,Neurologie,infirmiers,122,111,0.089
2024-01-21,Neurologie,aides,81,74,0.084
2024-01-21,Maladies_infectieuses,total,270,249,0.075
2024-01-21,Maladies_infectieuses,medecins,32,29,0.076
2024-01-21,Maladies_infectieuses,infirmiers,86,78,0.084
2024-01-21,Maladies_infectieuses,aides,57,52,0.088
2024-01-21,Urgences,total,225,202,0.1
2024-01-21,Urgences,medecins,27,24,0.087
2024-01-21,Urgences,infirmiers,72,66,0.075
2024-01-21,Urgences,aides,48,43,0.084
2024-01-21,Pédiatrie,total,324,299,0.075
2024-01-21,Pédiatrie,medecins,40,37,0.075
2024-01-21,Pédiatrie,infirmiers,108,99,0.077
2024-01-21,Pédiatrie,aides,72,65,0.095
2024-01-21,Autres,total,598,551,0.077
2024-01-21,Autres,medecins,60,55,0.082
2024-01-21,Autres,infirmiers,174,157,0.097
2024-01-21,Autres,aides,132,121,0.081
2024-01-22,Médecine,total,724,665,0.081
2024-01-22,Médecine,medecins,99,90,0.087
2024-01-22,Médecine,infirmiers,269,242,0.097
2024-01-22,Médecine,aides,178,160,0.096
2024-01-22,Chirurgie,total,561,513,0.085
2024-01-22,Chirurgie,medecins,77,71,0.071
2024-01-22,Chirurgie,infirmiers,208,189,0.091
2024-01-22,Chirurgie,aides,138,125,0.087
2024-01-22,Réanimation,total,112,100,0.1
2024-01-22,Réanimation,medecins,20,18,0.088
2024-01-22,Réanimation,infirmiers,50,45,0.081
2024-01-22,Réanimation,aides,15,13,0.072
2024-01-22,Cardiologie,total,404,367,0.09
2024-01-22,Cardiologie,medecins,50,45,0.098
2024-01-22,Cardiologie,infirmiers,135,122,0.095
2024-01-22,Cardiologie,aides,89,80,0.095
2024-01-22,Neurologie,total,376,347,0.077
2024-01-22,Neurologie,medecins,45,40,0.09
2024-01-22,Neurologie,infirmiers,122,110,0.091
2024-01-22,Neurologie,aides,81,73,0.089
2024-01-22,Maladies_infectieuses,total,270,243,0.096
2024-01-22,Maladies_infectieuses,medecins,32,28,0.097
2024-01-22,Maladies_infectieuses,infirmiers,86,78,0.092
2024-01-22,Maladies_infectieuses,aides,57,52,0.085
2024-01-22,Urgences,total,225,206,0.082
2024-01-22,Urgences,medecins,27,24,0.096
2024-01-22,Urgences,infirmiers,72,66,0.083
2024-01-22,Urgences,aides,48,43,0.098
2024-01-22,Pédiatrie,total,324,301,0.071
2024-01-22,Pédiatrie,medecins,40,36,0.091
2024-01-22,Pédiatrie,infirmiers,108,98,0.089
2024-01-22,Pédiatrie,aides,72,66,0.081
2024-01-22,Autres,total,598,561,0.061
2024-01-22,Autres,medecins,60,55,0.082
2024-01-22,Autres,infirmiers,174,159,0.084
2024-01-22,Autres,aides,132,121,0.079
2024-01-23,Médecine,total,724,657,0.092
2024-01-23,Médecine,medecins,99,89,0.091
2024-01-23,Médecine,infirmiers,269,244,0.09
2024-01-23,Médecine,aides,178,161,0.095
2024-01-23,Chirurgie,total,561,505,0.099
2024-01-23,Chirurgie,medecins,77,69,0.101
2024-01-23,Chirurgie,infirmiers,208,188,0.095
2024-01-23,Chirurgie,aides,138,126,0.083
2024-01-23,Réanimation,total,112,102,0.089
2024-01-23,Réanimation,medecins,20,17,0.107
2024-01-23,Réanimation,infirmiers,50,45,0.084
2024-01-23,Réanimation,aides,15,13,0.09
2024-01-23,Cardiologie,total,404,373,0.077
2024-01-23,Cardiologie,medecins,50,45,0.081
2024-01-23,Cardiologie,infirmiers,135,122,0.09
2024-01-23,Cardiologie,aides,89,82,0.077
2024-01-23,Neurologie,total,376,348,0.074
2024-01-23,Neurologie,medecins,45,41,0.074
2024-01-23,Neurologie,infirmiers,122,111,0.087
2024-01-23,Neurologie,aides,81,73,0.097
2024-01-23,Maladies_infectieuses,total,270,249,0.074
2024-01-23,Maladies_infectieuses,medecins,32,29,0.085
2024-01-23,Maladies_infectieuses,infirmiers,86,78,0.084
2024-01-23,Maladies_infectieuses,aides,57,52,0.085
2024-01-23,Urgences,total,225,207,0.076
2024-01-23,Urgences,medecins,27,24,0.101
2024-01-23,Urgences,infirmiers,72,66,0.077
2024-01-23,Urgences,aides,48,44,0.073
2024-01-23,Pédiatrie,total,324,295,0.087
2024-01-23,Pédiatrie,medecins,40,36,0.088
2024-01-23,Pédiatrie,infirmiers,108,98,0.084
2024-01-23,Pédiatrie,aides,72,65,0.093
2024-01-23,Autres,total,598,554,0.073
2024-01-23,Autres,medecins,60,54,0.096
2024-01-23,Autres,infirmiers,174,160,0.08
2024-01-23,Autres,aides,132,123,0.066
2024-01-24,Médecine,total,724,661,0.087
2024-01-24,Médecine,medecins,99,91,0.075
2024-01-24,Médecine,infirmiers,269,246,0.085
2024-01-24,Médecine,aides,178,163,0.079
2024-01-24,Chirurgie,total,561,509,0.092
2024-01-24,Chirurgie,medecins,77,70,0.082
2024-01-24,Chirurgie,infirmiers,208,191,0.081
2024-01-24,Chirurgie,aides,138,128,0.072
2024-01-24,Réanimation,total,112,101,0.09
2024-01-24,Réanimation,medecins,20,18,0.096
2024-01-24,Réanimation,infirmiers,50,46,0.075
2024-01-24,Réanimation,aides,15,13,0.089
2024-01-24,Cardiologie,total,404,377,0.065
2024-01-24,Cardiologie,medecins,50,44,0.101
2024-01-24,Cardiologie,infirmiers,135,122,0.095
2024-01-24,Cardiologie,aides,89,80,0.094
2024-01-24,Neurologie,total,376,344,0.084
2024-01-24,Neurologie,medecins,45,41,0.076
2024-01-24,Neurologie,infirmiers,122,111,0.086
2024-01-24,Neurologie,aides,81,75,0.073
2024-01-24,Maladies_infectieuses,total,270,250,0.071
2024-01-24,Maladies_infectieuses,medecins,32,28,0.114
2024-01-24,Maladies_infectieuses,infirmiers,86,78,0.091
2024-01-24,Maladies_infectieuses,aides,57,52,0.08
2024-01-24,Urgences,total,225,208,0.073
2024-01-24,Urgences,medecins,27,24,0.076
2024-01-24,Urgences,infirmiers,72,66,0.076
2024-01-24,Urgences,aides,48,43,0.088
2024-01-24,Pédiatrie,total,324,294,0.092
2024-01-24,Pédiatrie,medecins,40,36,0.096
2024-01-24,Pédiatrie,infirmiers,108,98,0.088
2024-01-24,Pédiatrie,aides,72,65,0.09
2024-01-24,Autres,total,598,541,0.095
2024-01-24,Autres,medecins,60,55,0.077
2024-01-24,Autres,infirmiers,174,158,0.091
2024-01-24,Autres,aides,132,119,0.095
2024-01-25,Médecine,total,724,661,0.087
2024-01-25,Médecine,medecins,99,90,0.087
2024-01-25,Médecine,infirmiers,269,249,0.072
2024-01-25,Médecine,aides,178,163,0.079
2024-01-25,Chirurgie,total,561,514,0.082
2024-01-25,Chirurgie,medecins,77,70,0.082
2024-01-25,Chirurgie,infirmiers,208,192,0.072
2024-01-25,Chirurgie,aides,138,125,0.091
2024-01-25,Réanimation,total,112,101,0.092
2024-01-25,Réanimation,medecins,20,18,0.072
2024-01-25,Réanimation,infirmiers,50,46,0.062
2024-01-25,Réanimation,aides,15,13,0.073
2024-01-25,Cardiologie,total,404,365,0.095
2024-01-25,Cardiologie,medecins,50,46,0.077
2024-01-25,Cardiologie,infirmiers,135,124,0.076
2024-01-25,Cardiologie,aides,89,82,0.074
2024-01-25,Neurologie,total,376,345,0.082
2024-01-25,Neurologie,medecins,45,41,0.088
2024-01-25,Neurologie,infirmiers,122,110,0.092
2024-01-25,Neurologie,aides,81,74,0.083
2024-01-25,Maladies_infectieuses,total,270,248,0.079
2024-01-25,Maladies_infectieuses,medecins,32,29,0.088
2024-01-25,Maladies_infectieuses,infirmiers,86,79,0.072
2024-01-25,Maladies_infectieuses,aides,57,52,0.074
2024-01-25,Urgences,total,225,201,0.105
2024-01-25,Urgences,medecins,27,25,0.066
2024-01-25,Urgences,infirmiers,72,65,0.09
2024-01-25,Urgences,aides,48,44,0.083
2024-01-25,Pédiatrie,total,324,300,0.073
2024-01-25,Pédiatrie,medecins,40,37,0.074
2024-01-25,Pédiatrie,infirmiers,108,99,0.078
2024-01-25,Pédiatrie,aides,72,64,0.101
2024-01-25,Autres,total,598,542,0.093
2024-01-25,Autres,medecins,60,55,0.08
2024-01-25,Autres,infirmiers,174,157,0.096
2024-01-25,Autres,aides,132,122,0.069
2024-01-26,Médecine,total,724,662,0.085
2024-01-26,Médecine,medecins,99,89,0.094
2024-01-26,Médecine,infirmiers,269,241,0.103
2024-01-26,Médecine,aides,178,164,0.075
2024-01-26,Chirurgie,total,561,506,0.097
2024-01-26,Chirurgie,medecins,77,70,0.083
2024-01-26,Chirurgie,infirmiers,208,192,0.076
2024-01-26,Chirurgie,aides,138,126,0.08
2024-01-26,Réanimation,total,112,103,0.074
2024-01-26,Réanimation,medecins,20,18,0.071
2024-01-26,Réanimation,infirmiers,50,45,0.093
2024-01-26,Réanimation,aides,15,13,0.082
2024-01-26,Cardiologie,total,404,364,0.098
2024-01-26,Cardiologie,medecins,50,46,0.069
2024-01-26,Cardiologie,infirmiers,135,121,0.103
2024-01-26,Cardiologie,aides,89,82,0.078
2024-01-26,Neurologie,total,376,346,0.079
2024-01-26,Neurologie,medecins,45,41,0.087
2024-01-26,Neurologie,infirmiers,122,111,0.088
2024-01-26,Neurologie,aides,81,74,0.083
2024-01-26,Maladies_infectieuses,total,270,245,0.09
2024-01-26,Maladies_infectieuses,medecins,32,29,0.08
2024-01-26,Maladies_infectieuses,infirmiers,86,78,0.09
2024-01-26,Maladies_infectieuses,aides,57,52,0.08
2024-01-26,Urgences,total,225,208,0.075
2024-01-26,Urgences,medecins,27,24,0.082
2024-01-26,Urgences,infirmiers,72,66,0.072
2024-01-26,Urgences,aides,48,44,0.07
2024-01-26,Pédiatrie,total,324,298,0.077
2024-01-26,Pédiatrie,medecins,40,36,0.085
2024-01-26,Pédiatrie,infirmiers,108,98,0.091
2024-01-26,Pédiatrie,aides,72,65,0.091
2024-01-26,Autres,total,598,543,0.092
2024-01-26,Autres,medecins,60,55,0.083
2024-01-26,Autres,infirmiers,174,159,0.086
2024-01-26,Autres,aides,132,120,0.083
2024-01-27,Médecine,total,724,674,0.068
2024-01-27,Médecine,medecins,99,90,0.082
2024-01-27,Médecine,infirmiers,269,246,0.083
2024-01-27,Médecine,aides,178,159,0.102
2024-01-27,Chirurgie,total,561,508,0.093
2024-01-27,Chirurgie,medecins,77,70,0.079
2024-01-27,Chirurgie,infirmiers,208,187,0.098
2024-01-27,Chirurgie,aides,138,127,0.077
2024-01-27,Réanimation,total,112,103,0.08
2024-01-27,Réanimation,medecins,20,18,0.085
2024-01-27,Réanimation,infirmiers,50,46,0.07
2024-01-27,Réanimation,aides,15,13,0.084
2024-01-27,Cardiologie,total,404,372,0.078
2024-01-27,Cardiologie,medecins,50,46,0.073
2024-01-27,Cardiologie,infirmiers,135,125,0.071
2024-01-27,Cardiologie,aides,89,81,0.085
2024-01-27,Neurologie,total,376,341,0.093
2024-01-27,Neurologie,medecins,45,41,0.086
2024-01-27,Neurologie,infirmiers,122,110,0.097
2024-01-27,Neurologie,aides,81,73,0.091
2024-01-27,Maladies_infectieuses,total,270,245,0.092
2024-01-27,Maladies_infectieuses,medecins,32,29,0.078
2024-01-27,Maladies_infectieuses,infirmiers,86,77,0.097
2024-01-27,Maladies_infectieuses,aides,57,52,0.082
2024-01-27,Urgences,total,225,207,0.078
2024-01-27,Urgences,medecins,27,24,0.082
2024-01-27,Urgences,infirmiers,72,66,0.083
2024-01-27,Urgences,aides,48,44,0.076
2024-01-27,Pédiatrie,total,324,298,0.078
2024-01-27,Pédiatrie,medecins,40,35,0.107
2024-01-27,Pédiatrie,infirmiers,108,98,0.09
2024-01-27,Pédiatrie,aides,72,66,0.081
2024-01-27,Autres,total,598,542,0.093
2024-01-27,Autres,medecins,60,55,0.069
2024-01-27,Autres,infirmiers,174,158,0.088
2024-01-27,Autres,aides,132,119,0.097
2024-01-28,Médecine,total,724,664,0.083
2024-01-28,Médecine,medecins,99,90,0.083
2024-01-28,Médecine,infirmiers,269,245,0.087
2024-01-28,Médecine,aides,178,159,0.101
2024-01-28,Chirurgie,total,561,515,0.081
2024-01-28,Chirurgie,medecins,77,71,0.076
2024-01-28,Chirurgie,infirmiers,208,189,0.087
2024-01-28,Chirurgie,aides,138,126,0.087
2024-01-28,Réanimation,total,112,103,0.076
2024-01-28,Réanimation,medecins,20,18,0.084
2024-01-28,Réanimation,infirmiers,50,46,0.07
2024-01-28,Réanimation,aides,15,13,0.077
2024-01-28,Cardiologie,total,404,364,0.098
2024-01-28,Cardiologie,medecins,50,45,0.094
2024-01-28,Cardiologie,infirmiers,135,122,0.093
2024-01-28,Cardiologie,aides,89,81,0.082
2024-01-28,Neurologie,total,376,348,0.072
2024-01-28,Neurologie,medecins,45,41,0.082
2024-01-28,Neurologie,infirmiers,122,111,0.086
2024-01-28,Neurologie,aides,81,73,0.098
2024-01-28,Maladies_infectieuses,total,270,245,0.091
2024-01-28,Maladies_infectieuses,medecins,32,28,0.098
2024-01-28,Maladies_infectieuses,infirmiers,86,78,0.089
2024-01-28,Maladies_infectieuses,aides,57,51,0.104
2024-01-28,Urgences,total,225,202,0.101
2024-01-28,Urgences,medecins,27,25,0.069
2024-01-28,Urgences,infirmiers,72,65,0.091
2024-01-28,Urgences,aides,48,43,0.095
2024-01-28,Pédiatrie,total,324,293,0.094
2024-01-28,Pédiatrie,medecins,40,37,0.069
2024-01-28,Pédiatrie,infirmiers,108,99,0.078
2024-01-28,Pédiatrie,aides,72,65,0.091
2024-01-28,Autres,total,598,547,0.084
2024-01-28,Autres,medecins,60,55,0.076
2024-01-28,Autres,infirmiers,174,157,0.094
2024-01-28,Autres,aides,132,122,0.071
2024-01-29,Médecine,total,724,664,0.082
2024-01-29,Médecine,medecins,99,90,0.086
2024-01-29,Médecine,infirmiers,269,241,0.101
2024-01-29,Médecine,aides,178,162,0.087
2024-01-29,Chirurgie,total,561,511,0.088
2024-01-29,Chirurgie,medecins,77,69,0.092
2024-01-29,Chirurgie,infirmiers,208,188,0.094
2024-01-29,Chirurgie,aides,138,127,0.074
2024-01-29,Réanimation,total,112,102,0.088
2024-01-29,Réanimation,medecins,20,18,0.083
2024-01-29,Réanimation,infirmiers,50,45,0.089
2024-01-29,Réanimation,aides,15,13,0.085
2024-01-29,Cardiologie,total,404,366,0.092
2024-01-29,Cardiologie,medecins,50,45,0.086
2024-01-29,Cardiologie,infirmiers,135,124,0.075
2024-01-29,Cardiologie,aides,89,81,0.089
2024-01-29,Neurologie,total,376,346,0.079
2024-01-29,Neurologie,medecins,45,40,0.092
2024-01-29,Neurologie,infirmiers,122,112,0.077
2024-01-29,Neurologie,aides,81,73,0.091
2024-01-29,Maladies_infectieuses,total,270,250,0.071
2024-01-29,Maladies_infectieuses,medecins,32,29,0.081
2024-01-29,Maladies_infectieuses,infirmiers,86,80,0.067
2024-01-29,Maladies_infectieuses,aides,57,51,0.099
