date,service,equipement,quantite_totale,en_service,disponible,taux_utilisation
2024-01-18,MSN_(Neuro/Psy),Respirateurs,21,13,8,0.63
2024-01-18,Chirurgie,Moniteurs,64,48,16,0.75
2024-01-18,Chirurgie,Perfuseurs,265,200,65,0.76
2024-01-18,Chirurgie,Échos,26,19,7,0.722
2024-01-18,Chirurgie,Défibrillateurs,21,12,9,0.593
2024-01-18,Chirurgie,Respirateurs,11,6,5,0.678
2024-01-18,Imagerie,IRM,5,4,1,0.89
2024-01-18,Imagerie,Scanners,4,3,1,0.896
2024-01-18,Imagerie,Échos,16,11,5,0.684
2024-01-18,Urgences_(Passage_court),Moniteurs,26,18,8,0.718
2024-01-18,Urgences_(Passage_court),Perfuseurs,37,28,9,0.752
2024-01-18,Urgences_(Passage_court),Défibrillateurs,16,10,6,0.603
2024-01-19,PRAGUES_(Réa/Pneumo),Respirateurs,127,91,36,0.722
2024-01-19,PRAGUES_(Réa/Pneumo),Moniteurs,95,93,2,0.98
2024-01-19,PRAGUES_(Réa/Pneumo),Perfuseurs,106,89,17,0.849
2024-01-19,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,16,10,0.602
2024-01-19,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,69,16,0.813
2024-01-19,PRAGUES_(Réa/Pneumo),Échos,11,8,3,0.809
2024-01-19,MSN_(Neuro/Psy),Moniteurs,191,169,22,0.885
2024-01-19,MSN_(Neuro/Psy),Perfuseurs,477,349,128,0.732
2024-01-19,MSN_(Neuro/Psy),Échos,32,21,11,0.68
2024-01-19,MSN_(Neuro/Psy),Défibrillateurs,21,12,9,0.6
2024-01-19,MSN_(Neuro/Psy),Respirateurs,21,14,7,0.668
2024-01-19,Chirurgie,Moniteurs,64,51,13,0.806
2024-01-19,Chirurgie,Perfuseurs,265,181,84,0.687
2024-01-19,Chirurgie,Échos,26,18,8,0.702
2024-01-19,Chirurgie,Défibrillateurs,21,13,8,0.618
2024-01-19,Chirurgie,Respirateurs,11,6,5,0.654
2024-01-19,Imagerie,IRM,5,4,1,0.975
2024-01-19,Imagerie,Scanners,4,3,1,0.816
2024-01-19,Imagerie,Échos,16,11,5,0.684
2024-01-19,Urgences_(Passage_court),Moniteurs,26,22,4,0.865
2024-01-19,Urgences_(Passage_court),Perfuseurs,37,25,12,0.694
2024-01-19,Urgences_(Passage_court),Défibrillateurs,16,8,8,0.598
2024-01-20,PRAGUES_(Réa/Pneumo),Respirateurs,127,95,32,0.753
2024-01-20,PRAGUES_(Réa/Pneumo),Moniteurs,95,93,2,0.98
2024-01-20,PRAGUES_(Réa/Pneumo),Perfuseurs,106,100,6,0.941
2024-01-20,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,19,7,0.74
2024-01-20,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,74,11,0.883
2024-01-20,PRAGUES_(Réa/Pneumo),Échos,11,7,4,0.773
2024-01-20,MSN_(Neuro/Psy),Moniteurs,191,151,40,0.79
2024-01-20,MSN_(Neuro/Psy),Perfuseurs,477,385,92,0.807
2024-01-20,MSN_(Neuro/Psy),Échos,32,23,9,0.758
2024-01-20,MSN_(Neuro/Psy),Défibrillateurs,21,12,9,0.564
2024-01-20,MSN_(Neuro/Psy),Respirateurs,21,14,7,0.691
2024-01-20,Chirurgie,Moniteurs,64,51,13,0.8
2024-01-20,Chirurgie,Perfuseurs,265,206,59,0.78
2024-01-20,Chirurgie,Échos,26,17,9,0.676
2024-01-20,Chirurgie,Défibrillateurs,21,13,8,0.627
2024-01-20,Chirurgie,Respirateurs,11,6,5,0.664
2024-01-20,Imagerie,IRM,5,4,1,0.973
2024-01-20,Imagerie,Scanners,4,3,1,0.902
2024-01-20,Imagerie,Échos,16,10,6,0.631
2024-01-20,Urgences_(Passage_court),Moniteurs,26,19,7,0.734
2024-01-20,Urgences_(Passage_court),Perfuseurs,37,26,11,0.74
2024-01-20,Urgences_(Passage_court),Défibrillateurs,16,8,8,0.562
2024-01-21,PRAGUES_(Réa/Pneumo),Respirateurs,127,93,34,0.734
2024-01-21,PRAGUES_(Réa/Pneumo),Moniteurs,95,84,11,0.881
2024-01-21,PRAGUES_(Réa/Pneumo),Perfuseurs,106,89,17,0.849
2024-01-21,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,17,9,0.657
2024-01-21,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,73,12,0.87
2024-01-21,PRAGUES_(Réa/Pneumo),Échos,11,8,3,0.862
2024-01-21,MSN_(Neuro/Psy),Moniteurs,191,156,35,0.819
2024-01-21,MSN_(Neuro/Psy),Perfuseurs,477,344,133,0.723
2024-01-21,MSN_(Neuro/Psy),Échos,32,25,7,0.803
2024-01-21,MSN_(Neuro/Psy),Défibrillateurs,21,13,8,0.619
2024-01-21,MSN_(Neuro/Psy),Respirateurs,21,13,8,0.615
2024-01-21,Chirurgie,Moniteurs,64,52,12,0.818
2024-01-21,Chirurgie,Perfuseurs,265,199,66,0.755
2024-01-21,Chirurgie,Échos,26,19,7,0.74
2024-01-21,Chirurgie,Défibrillateurs,21,13,8,0.606
2024-01-21,Chirurgie,Respirateurs,11,6,5,0.625
2024-01-21,Imagerie,IRM,5,4,1,0.903
2024-01-21,Imagerie,Scanners,4,3,1,0.893
2024-01-21,Imagerie,Échos,16,11,5,0.73
2024-01-21,Urgences_(Passage_court),Moniteurs,26,21,5,0.839
2024-01-21,Urgences_(Passage_court),Perfuseurs,37,24,13,0.684
2024-01-21,Urgences_(Passage_court),Défibrillateurs,16,10,6,0.6
2024-01-22,PRAGUES_(Réa/Pneumo),Respirateurs,127,95,32,0.756
2024-01-22,PRAGUES_(Réa/Pneumo),Moniteurs,95,78,17,0.828
2024-01-22,PRAGUES_(Réa/Pneumo),Perfuseurs,106,89,17,0.842
2024-01-22,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,18,8,0.697
2024-01-22,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,74,11,0.879
2024-01-22,PRAGUES_(Réa/Pneumo),Échos,11,8,3,0.81
2024-01-22,MSN_(Neuro/Psy),Moniteurs,191,151,40,0.794
2024-01-22,MSN_(Neuro/Psy),Perfuseurs,477,323,154,0.678
2024-01-22,MSN_(Neuro/Psy),Échos,32,23,9,0.742
2024-01-22,MSN_(Neuro/Psy),Défibrillateurs,21,12,9,0.576
2024-01-22,MSN_(Neuro/Psy),Respirateurs,21,14,7,0.685
2024-01-22,Chirurgie,Moniteurs,64,52,12,0.822
2024-01-22,Chirurgie,Perfuseurs,265,188,77,0.708
2024-01-22,Chirurgie,Échos,26,19,7,0.733
2024-01-22,Chirurgie,Défibrillateurs,21,13,8,0.629
2024-01-22,Chirurgie,Respirateurs,11,6,5,0.676
2024-01-22,Imagerie,IRM,5,4,1,0.838
2024-01-22,Imagerie,Scanners,4,3,1,0.891
2024-01-22,Imagerie,Échos,16,11,5,0.705
2024-01-22,Urgences_(Passage_court),Moniteurs,26,20,6,0.785
2024-01-22,Urgences_(Passage_court),Perfuseurs,37,29,8,0.775
2024-01-22,Urgences_(Passage_court),Défibrillateurs,16,8,8,0.555
2024-01-23,PRAGUES_(Réa/Pneumo),Respirateurs,127,91,36,0.723
2024-01-23,PRAGUES_(Réa/Pneumo),Moniteurs,95,91,4,0.961
2024-01-23,PRAGUES_(Réa/Pneumo),Perfuseurs,106,92,14,0.87
2024-01-23,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,18,8,0.686
2024-01-23,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,73,12,0.865
2024-01-23,PRAGUES_(Réa/Pneumo),Échos,11,8,3,0.879
2024-01-23,MSN_(Neuro/Psy),Moniteurs,191,162,29,0.851
2024-01-23,MSN_(Neuro/Psy),Perfuseurs,477,371,106,0.778
2024-01-23,MSN_(Neuro/Psy),Échos,32,21,11,0.689
2024-01-23,MSN_(Neuro/Psy),Défibrillateurs,21,13,8,0.619
2024-01-23,MSN_(Neuro/Psy),Respirateurs,21,13,8,0.641
2024-01-23,Chirurgie,Moniteurs,64,51,13,0.814
2024-01-23,Chirurgie,Perfuseurs,265,201,64,0.763
2024-01-23,Chirurgie,Échos,26,18,8,0.698
2024-01-23,Chirurgie,Défibrillateurs,21,13,8,0.641
2024-01-23,Chirurgie,Respirateurs,11,5,6,0.589
2024-01-23,Imagerie,IRM,5,4,1,0.846
2024-01-23,Imagerie,Scanners,4,3,1,0.865
2024-01-23,Imagerie,Échos,16,11,5,0.724
2024-01-23,Urgences_(Passage_court),Moniteurs,26,21,5,0.84
2024-01-23,Urgences_(Passage_court),Perfuseurs,37,26,11,0.721
2024-01-23,Urgences_(Passage_court),Défibrillateurs,16,10,6,0.61
2024-01-24,PRAGUES_(Réa/Pneumo),Respirateurs,127,91,36,0.724
2024-01-24,PRAGUES_(Réa/Pneumo),Moniteurs,95,91,4,0.96
2024-01-24,PRAGUES_(Réa/Pneumo),Perfuseurs,106,91,15,0.868
2024-01-24,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,18,8,0.686
2024-01-24,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,75,10,0.89
2024-01-24,PRAGUES_(Réa/Pneumo),Échos,11,8,3,0.833
2024-01-24,MSN_(Neuro/Psy),Moniteurs,191,149,42,0.786
2024-01-24,MSN_(Neuro/Psy),Perfuseurs,477,364,113,0.763
2024-01-24,MSN_(Neuro/Psy),Échos,32,21,11,0.68
2024-01-24,MSN_(Neuro/Psy),Défibrillateurs,21,13,8,0.621
2024-01-24,MSN_(Neuro/Psy),Respirateurs,21,13,8,0.623
2024-01-24,Chirurgie,Moniteurs,64,49,15,0.782
2024-01-24,Chirurgie,Perfuseurs,265,195,70,0.74
2024-01-24,Chirurgie,Échos,26,18,8,0.695
2024-01-24,Chirurgie,Défibrillateurs,21,13,8,0.631
2024-01-24,Chirurgie,Respirateurs,11,6,5,0.679
2024-01-24,Imagerie,IRM,5,4,1,0.901
2024-01-24,Imagerie,Scanners,4,3,1,0.822
2024-01-24,Imagerie,Échos,16,11,5,0.684
2024-01-24,Urgences_(Passage_court),Moniteurs,26,21,5,0.805
2024-01-24,Urgences_(Passage_court),Perfuseurs,37,25,12,0.708
2024-01-24,Urgences_(Passage_court),Défibrillateurs,16,10,6,0.637
2024-01-25,PRAGUES_(Réa/Pneumo),Respirateurs,127,103,24,0.812
2024-01-25,PRAGUES_(Réa/Pneumo),Moniteurs,95,87,8,0.919
2024-01-25,PRAGUES_(Réa/Pneumo),Perfuseurs,106,80,26,0.756
2024-01-25,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,19,7,0.726
2024-01-25,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,77,8,0.921
2024-01-25,PRAGUES_(Réa/Pneumo),Échos,11,7,4,0.75
2024-01-25,MSN_(Neuro/Psy),Moniteurs,191,155,36,0.813
2024-01-25,MSN_(Neuro/Psy),Perfuseurs,477,366,111,0.767
2024-01-25,MSN_(Neuro/Psy),Échos,32,25,7,0.8
2024-01-25,MSN_(Neuro/Psy),Défibrillateurs,21,13,8,0.602
2024-01-25,MSN_(Neuro/Psy),Respirateurs,21,13,8,0.603
2024-01-25,Chirurgie,Moniteurs,64,49,15,0.769
2024-01-25,Chirurgie,Perfuseurs,265,202,63,0.767
2024-01-25,Chirurgie,Échos,26,18,8,0.706
2024-01-25,Chirurgie,Défibrillateurs,21,12,9,0.56
2024-01-25,Chirurgie,Respirateurs,11,5,6,0.578
2024-01-25,Imagerie,IRM,5,4,1,0.962
2024-01-25,Imagerie,Scanners,4,3,1,0.916
2024-01-25,Imagerie,Échos,16,11,5,0.696
2024-01-25,Urgences_(Passage_court),Moniteurs,26,20,6,0.768
2024-01-25,Urgences_(Passage_court),Perfuseurs,37,26,11,0.723
2024-01-25,Urgences_(Passage_court),Défibrillateurs,16,8,8,0.597
2024-01-26,PRAGUES_(Réa/Pneumo),Respirateurs,127,92,35,0.732
2024-01-26,PRAGUES_(Réa/Pneumo),Moniteurs,95,83,12,0.875
2024-01-26,PRAGUES_(Réa/Pneumo),Perfuseurs,106,89,17,0.845
2024-01-26,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,19,7,0.749
2024-01-26,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,75,10,0.899
2024-01-26,PRAGUES_(Réa/Pneumo),Échos,11,8,3,0.814
2024-01-26,MSN_(Neuro/Psy),Moniteurs,191,157,34,0.826
2024-01-26,MSN_(Neuro/Psy),Perfuseurs,477,349,128,0.732
2024-01-26,MSN_(Neuro/Psy),Échos,32,21,11,0.687
2024-01-26,MSN_(Neuro/Psy),Défibrillateurs,21,13,8,0.647
2024-01-26,MSN_(Neuro/Psy),Respirateurs,21,14,7,0.653
2024-01-26,Chirurgie,Moniteurs,64,51,13,0.809
2024-01-26,Chirurgie,Perfuseurs,265,198,67,0.748
2024-01-26,Chirurgie,Échos,26,17,9,0.659
2024-01-26,Chirurgie,Défibrillateurs,21,12,9,0.6
2024-01-26,Chirurgie,Respirateurs,11,6,5,0.657
2024-01-26,Imagerie,IRM,5,4,1,0.98
2024-01-26,Imagerie,Scanners,4,3,1,0.916
2024-01-26,Imagerie,Échos,16,11,5,0.687
2024-01-26,Urgences_(Passage_court),Moniteurs,26,21,5,0.822
2024-01-26,Urgences_(Passage_court),Perfuseurs,37,26,11,0.729
2024-01-26,Urgences_(Passage_court),Défibrillateurs,16,10,6,0.628
2024-01-27,PRAGUES_(Réa/Pneumo),Respirateurs,127,90,37,0.709
2024-01-27,PRAGUES_(Réa/Pneumo),Moniteurs,95,93,2,0.98
2024-01-27,PRAGUES_(Réa/Pneumo),Perfuseurs,106,87,19,0.829
2024-01-27,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,18,8,0.704
2024-01-27,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,72,13,0.857
2024-01-27,PRAGUES_(Réa/Pneumo),Échos,11,7,4,0.764
2024-01-27,MSN_(Neuro/Psy),Moniteurs,191,144,47,0.757
2024-01-27,MSN_(Neuro/Psy),Perfuseurs,477,342,135,0.718
2024-01-27,MSN_(Neuro/Psy),Échos,32,22,10,0.71
2024-01-27,MSN_(Neuro/Psy),Défibrillateurs,21,12,9,0.577
2024-01-27,MSN_(Neuro/Psy),Respirateurs,21,13,8,0.631
2024-01-27,Chirurgie,Moniteurs,64,49,15,0.768
2024-01-27,Chirurgie,Perfuseurs,265,201,64,0.761
2024-01-27,Chirurgie,Échos,26,16,10,0.637
2024-01-27,Chirurgie,Défibrillateurs,21,12,9,0.566
2024-01-27,Chirurgie,Respirateurs,11,6,5,0.622
2024-01-27,Imagerie,IRM,5,4,1,0.925
2024-01-27,Imagerie,Scanners,4,3,1,0.896
2024-01-27,Imagerie,Échos,16,11,5,0.688
2024-01-27,Urgences_(Passage_court),Moniteurs,26,19,7,0.736
2024-01-27,Urgences_(Passage_court),Perfuseurs,37,26,11,0.719
2024-01-27,Urgences_(Passage_court),Défibrillateurs,16,8,8,0.582
2024-01-28,PRAGUES_(Réa/Pneumo),Respirateurs,127,96,31,0.76
2024-01-28,PRAGUES_(Réa/Pneumo),Moniteurs,95,91,4,0.96
2024-01-28,PRAGUES_(Réa/Pneumo),Perfuseurs,106,83,23,0.782
2024-01-28,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,19,7,0.729
2024-01-28,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,74,11,0.884
2024-01-28,PRAGUES_(Réa/Pneumo),Échos,11,8,3,0.813
2024-01-28,MSN_(Neuro/Psy),Moniteurs,191,142,49,0.746
2024-01-28,MSN_(Neuro/Psy),Perfuseurs,477,349,128,0.733
2024-01-28,MSN_(Neuro/Psy),Échos,32,21,11,0.671
2024-01-28,MSN_(Neuro/Psy),Défibrillateurs,21,12,9,0.576
2024-01-28,MSN_(Neuro/Psy),Respirateurs,21,13,8,0.648
2024-01-28,Chirurgie,Moniteurs,64,52,12,0.827
2024-01-28,Chirurgie,Perfuseurs,265,201,64,0.762
2024-01-28,Chirurgie,Échos,26,19,7,0.73
2024-01-28,Chirurgie,Défibrillateurs,21,13,8,0.61
2024-01-28,Chirurgie,Respirateurs,11,6,5,0.697
2024-01-28,Imagerie,IRM,5,4,1,0.873
2024-01-28,Imagerie,Scanners,4,3,1,0.805
2024-01-28,Imagerie,Échos,16,11,5,0.682
2024-01-28,Urgences_(Passage_court),Moniteurs,26,21,5,0.816
2024-01-28,Urgences_(Passage_court),Perfuseurs,37,29,8,0.798
2024-01-28,Urgences_(Passage_court),Défibrillateurs,16,11,5,0.671
2024-01-29,PRAGUES_(Réa/Pneumo),Respirateurs,127,101,26,0.794
2024-01-29,PRAGUES_(Réa/Pneumo),Moniteurs,95,85,10,0.892
2024-01-29,PRAGUES_(Réa/Pneumo),Perfuseurs,106,91,15,0.869
2024-01-29,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,19,7,0.738
2024-01-29,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,74,11,0.886
2024-01-29,PRAGUES_(Réa/Pneumo),Échos,11,8,3,0.818
2024-01-29,MSN_(Neuro/Psy),Moniteurs,191,149,42,0.788
2024-01-29,MSN_(Neuro/Psy),Perfuseurs,477,357,120,0.75
2024-01-29,MSN_(Neuro/Psy),Échos,32,21,11,0.687
2024-01-29,MSN_(Neuro/Psy),Défibrillateurs,21,12,9,0.588
2024-01-29,MSN_(Neuro/Psy),Respirateurs,21,13,8,0.642
2024-01-29,Chirurgie,Moniteurs,64,51,13,0.811
2024-01-29,Chirurgie,Perfuseurs,265,187,78,0.707
2024-01-29,Chirurgie,Échos,26,16,10,0.614
2024-01-29,Chirurgie,Défibrillateurs,21,13,8,0.613
2024-01-29,Chirurgie,Respirateurs,11,6,5,0.631
2024-01-29,Imagerie,IRM,5,4,1,0.93
2024-01-29,Imagerie,Scanners,4,3,1,0.877
2024-01-29,Imagerie,Échos,16,11,5,0.707
2024-01-29,Urgences_(Passage_court),Moniteurs,26,22,4,0.845
2024-01-29,Urgences_(Passage_court),Perfuseurs,37,28,9,0.754
2024-01-29,Urgences_(Passage_court),Défibrillateurs,16,10,6,0.652
2024-01-30,PRAGUES_(Réa/Pneumo),Respirateurs,127,100,27,0.788
2024-01-30,PRAGUES_(Réa/Pneumo),Moniteurs,95,93,2,0.98
2024-01-30,PRAGUES_(Réa/Pneumo),Perfuseurs,106,93,13,0.882
2024-01-30,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,17,9,0.666
2024-01-30,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,75,10,0.891
2024-01-30,PRAGUES_(Réa/Pneumo),Échos,11,7,4,0.781
2024-01-30,MSN_(Neuro/Psy),Moniteurs,191,141,50,0.739
2024-01-30,MSN_(Neuro/Psy),Perfuseurs,477,342,135,0.719
2024-01-30,MSN_(Neuro/Psy),Échos,32,22,10,0.731
2024-01-30,MSN_(Neuro/Psy),Défibrillateurs,21,13,8,0.633
2024-01-30,MSN_(Neuro/Psy),Respirateurs,21,13,8,0.637
2024-01-30,Chirurgie,Moniteurs,64,54,10,0.858
2024-01-30,Chirurgie,Perfuseurs,265,202,63,0.767
2024-01-30,Chirurgie,Échos,26,18,8,0.699
2024-01-30,Chirurgie,Défibrillateurs,21,12,9,0.565
2024-01-30,Chirurgie,Respirateurs,11,6,5,0.693
2024-01-30,Imagerie,IRM,5,4,1,0.928
2024-01-30,Imagerie,Scanners,4,3,1,0.966
2024-01-30,Imagerie,Échos,16,11,5,0.67
2024-01-30,Urgences_(Passage_court),Moniteurs,26,22,4,0.858
2024-01-30,Urgences_(Passage_court),Perfuseurs,37,28,9,0.751
2024-01-30,Urgences_(Passage_court),Défibrillateurs,16,10,6,0.623
2024-01-31,PRAGUES_(Réa/Pneumo),Respirateurs,127,98,29,0.77
2024-01-31,PRAGUES_(Réa/Pneumo),Moniteurs,95,83,12,0.877
2024-01-31,PRAGUES_(Réa/Pneumo),Perfuseurs,106,86,20,0.817
2024-01-31,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,19,7,0.722
2024-01-31,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,70,15,0.827
2024-01-31,PRAGUES_(Réa/Pneumo),Échos,11,8,3,0.839
2024-01-31,MSN_(Neuro/Psy),Moniteurs,191,151,40,0.793
2024-01-31,MSN_(Neuro/Psy),Perfuseurs,477,369,108,0.774
2024-01-31,MSN_(Neuro/Psy),Échos,32,21,11,0.668
2024-01-31,MSN_(Neuro/Psy),Défibrillateurs,21,12,9,0.589
2024-01-31,MSN_(Neuro/Psy),Respirateurs,21,14,7,0.685
2024-01-31,Chirurgie,Moniteurs,64,48,16,0.76
2024-01-31,Chirurgie,Perfuseurs,265,179,86,0.678
2024-01-31,Chirurgie,Échos,26,18,8,0.715
2024-01-31,Chirurgie,Défibrillateurs,21,13,8,0.613
2024-01-31,Chirurgie,Respirateurs,11,6,5,0.625
2024-01-31,Imagerie,IRM,5,4,1,0.88
2024-01-31,Imagerie,Scanners,4,3,1,0.943
2024-01-31,Imagerie,Échos,16,11,5,0.697
2024-01-31,Urgences_(Passage_court),Moniteurs,26,19,7,0.755
2024-01-31,Urgences_(Passage_court),Perfuseurs,37,30,7,0.81
2024-01-31,Urgences_(Passage_court),Défibrillateurs,16,8,8,0.597
2024-02-01,PRAGUES_(Réa/Pneumo),Respirateurs,127,95,32,0.756
2024-02-01,PRAGUES_(Réa/Pneumo),Moniteurs,95,93,2,0.98
2024-02-01,PRAGUES_(Réa/Pneumo),Perfuseurs,106,99,7,0.936
2024-02-01,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,17,9,0.645
2024-02-01,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,69,16,0.825
2024-02-01,PRAGUES_(Réa/Pneumo),Échos,11,8,3,0.841
2024-02-01,MSN_(Neuro/Psy),Moniteurs,191,156,35,0.822
2024-02-01,MSN_(Neuro/Psy),Perfuseurs,477,343,134,0.721
2024-02-01,MSN_(Neuro/Psy),Échos,32,20,12,0.657
2024-02-01,MSN_(Neuro/Psy),Défibrillateurs,21,12,9,0.594
2024-02-01,MSN_(Neuro/Psy),Respirateurs,21,14,7,0.653
2024-02-01,Chirurgie,Moniteurs,64,51,13,0.808
2024-02-01,Chirurgie,Perfuseurs,265,195,70,0.737
2024-02-01,Chirurgie,Échos,26,17,9,0.659
2024-02-01,Chirurgie,Défibrillateurs,21,14,7,0.676
2024-02-01,Chirurgie,Respirateurs,11,6,5,0.629
2024-02-01,Imagerie,IRM,5,4,1,0.943
2024-02-01,Imagerie,Scanners,4,3,1,0.84
2024-02-01,Imagerie,Échos,16,11,5,0.706
2024-02-01,Urgences_(Passage_court),Moniteurs,26,21,5,0.835
2024-02-01,Urgences_(Passage_court),Perfuseurs,37,28,9,0.751
2024-02-01,Urgences_(Passage_court),Défibrillateurs,16,8,8,0.551
2024-02-02,PRAGUES_(Réa/Pneumo),Respirateurs,127,94,33,0.745
2024-02-02,PRAGUES_(Réa/Pneumo),Moniteurs,95,88,7,0.924
2024-02-02,PRAGUES_(Réa/Pneumo),Perfuseurs,106,92,14,0.873
2024-02-02,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,18,8,0.709
2024-02-02,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,73,12,0.863
2024-02-02,PRAGUES_(Réa/Pneumo),Échos,11,7,4,0.774
2024-02-02,MSN_(Neuro/Psy),Moniteurs,191,161,30,0.847
2024-02-02,MSN_(Neuro/Psy),Perfuseurs,477,360,117,0.758
2024-02-02,MSN_(Neuro/Psy),Échos,32,22,10,0.701
2024-02-02,MSN_(Neuro/Psy),Défibrillateurs,21,12,9,0.572
2024-02-02,MSN_(Neuro/Psy),Respirateurs,21,14,7,0.673
2024-02-02,Chirurgie,Moniteurs,64,52,12,0.825
2024-02-02,Chirurgie,Perfuseurs,265,193,72,0.728
2024-02-02,Chirurgie,Échos,26,17,9,0.653
2024-02-02,Chirurgie,Défibrillateurs,21,12,9,0.576
2024-02-02,Chirurgie,Respirateurs,11,6,5,0.622
2024-02-02,Imagerie,IRM,5,4,1,0.909
2024-02-02,Imagerie,Scanners,4,3,1,0.819
2024-02-02,Imagerie,Échos,16,11,5,0.719
2024-02-02,Urgences_(Passage_court),Moniteurs,26,19,7,0.743
2024-02-02,Urgences_(Passage_court),Perfuseurs,37,28,9,0.757
2024-02-02,Urgences_(Passage_court),Défibrillateurs,16,10,6,0.605
2024-02-03,PRAGUES_(Réa/Pneumo),Respirateurs,127,99,28,0.78
2024-02-03,PRAGUES_(Réa/Pneumo),Moniteurs,95,91,4,0.966
2024-02-03,PRAGUES_(Réa/Pneumo),Perfuseurs,106,95,11,0.903
2024-02-03,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,18,8,0.683
2024-02-03,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,72,13,0.856
2024-02-03,PRAGUES_(Réa/Pneumo),Échos,11,8,3,0.868
2024-02-03,MSN_(Neuro/Psy),Moniteurs,191,158,33,0.828
2024-02-03,MSN_(Neuro/Psy),Perfuseurs,477,336,141,0.705
2024-02-03,MSN_(Neuro/Psy),Échos,32,20,12,0.659
2024-02-03,MSN_(Neuro/Psy),Défibrillateurs,21,13,8,0.63
2024-02-03,MSN_(Neuro/Psy),Respirateurs,21,14,7,0.667
2024-02-03,Chirurgie,Moniteurs,64,54,10,0.855
2024-02-03,Chirurgie,Perfuseurs,265,210,55,0.796
2024-02-03,Chirurgie,Échos,26,18,8,0.693
2024-02-03,Chirurgie,Défibrillateurs,21,13,8,0.615
2024-02-03,Chirurgie,Respirateurs,11,6,5,0.657
2024-02-03,Imagerie,IRM,5,4,1,0.922
2024-02-03,Imagerie,Scanners,4,3,1,0.839
2024-02-03,Imagerie,Échos,16,11,5,0.706
2024-02-03,Urgences_(Passage_court),Moniteurs,26,22,4,0.847
2024-02-03,Urgences_(Passage_court),Perfuseurs,37,29,8,0.784
2024-02-03,Urgences_(Passage_court),Défibrillateurs,16,10,6,0.606
2024-02-04,PRAGUES_(Réa/Pneumo),Respirateurs,127,85,42,0.674
2024-02-04,PRAGUES_(Réa/Pneumo),Moniteurs,95,89,6,0.937
2024-02-04,PRAGUES_(Réa/Pneumo),Perfuseurs,106,92,14,0.876
2024-02-04,PRAGUES_(Réa/Pneumo),Défibrillateurs,26,16,10,0.639
2024-02-04,PRAGUES_(Réa/Pneumo),Ventilateurs_NIV,85,73,12,0.871
2024-02-04,PRAGUES_(Réa/Pneumo),Échos,11,7,4,0.769
2024-02-04,MSN_(Neuro/Psy),Moniteurs,191,158,33,0.833
2024-02-04,MSN_(Neuro/Psy),Perfuseurs,477,351,126,0.736
2024-02-04,MSN_(Neuro/Psy),Échos,32,21,11,0.681
2024-02-04,MSN_(Neuro/Psy),Défibrillateurs,21,12,9,0.57
2024-02-04,MSN_(Neuro/Psy),Respirateurs,21,14,7,0.681
2024-02-04,Chirurgie,Moniteurs,64,50,14,0.791
2024-02-04,Chirurgie,Perfuseurs,265,211,54,0.8
2024-02-04,Chirurgie,Échos,26,18,8,0.68
2024-02-04,Chirurgie,Défibrillateurs,21,14,7,0.67
2024-02-04,Chirurgie,Respirateurs,11,6,5,0.62
2024-02-04,Imagerie,IRM,5,4,1,0.83
2024-02-04,Imagerie,Scanners,4,3,1,0.935
2024-02-04,Imagerie,Échos,16,12,4,0.749
2024-02-04,Urgences_(Passage_court),Moniteurs,26,20,6,0.777
2024-02-04,Urgences_(Passage_court),Perfuseurs,37,25,12,0.711
2024-02-04,Urgences_(Passage_court),Défibrillateurs,16,8,8,0.576
2024-02-05,PRAGUES_(Réa/Pneumo),Respirateurs,127,94,33,0.743
