date,service,categorie,effectif_total,effectif_present,taux_absence
2024-01-13,PRAGUES_(Réa/Pneumo),aides,17,15,0.088
2024-01-13,Coeur_Metabolisme,total,454,411,0.093
2024-01-13,Coeur_Metabolisme,medecins,56,51,0.085
2024-01-13,Coeur_Metabolisme,infirmiers,152,137,0.093
2024-01-13,Coeur_Metabolisme,aides,100,90,0.101
2024-01-13,MSN_(Neuro/Psy),total,423,387,0.085
2024-01-13,MSN_(Neuro/Psy),medecins,51,46,0.078
2024-01-13,MSN_(Neuro/Psy),infirmiers,137,124,0.09
2024-01-13,MSN_(Neuro/Psy),aides,91,82,0.096
2024-01-13,Pôle_31_(Infectieux),total,303,280,0.078
2024-01-13,Pôle_31_(Infectieux),medecins,36,33,0.074
2024-01-13,Pôle_31_(Infectieux),infirmiers,96,87,0.098
2024-01-13,Pôle_31_(Infectieux),aides,64,58,0.082
2024-01-13,Urgences_(Passage_court),total,252,231,0.083
2024-01-13,Urgences_(Passage_court),medecins,31,26,0.087
2024-01-13,Urgences_(Passage_court),infirmiers,81,73,0.093
2024-01-13,Urgences_(Passage_court),aides,54,49,0.097
2024-01-13,Gériatrie,total,364,335,0.08
2024-01-13,Gériatrie,medecins,45,40,0.077
2024-01-13,Gériatrie,infirmiers,121,111,0.079
2024-01-13,Gériatrie,aides,81,74,0.079
2024-01-13,ORPHé_(Onco/Hémato),total,672,613,0.088
2024-01-13,ORPHé_(Onco/Hémato),medecins,68,60,0.085
2024-01-13,ORPHé_(Onco/Hémato),infirmiers,195,177,0.091
2024-01-13,ORPHé_(Onco/Hémato),aides,148,135,0.085
2024-01-14,MSN_(Neuro/Psy),total,813,761,0.064
2024-01-14,MSN_(Neuro/Psy),medecins,111,100,0.097
2024-01-14,MSN_(Neuro/Psy),infirmiers,302,275,0.091
2024-01-14,MSN_(Neuro/Psy),aides,200,180,0.097
2024-01-14,Chirurgie,total,631,594,0.058
2024-01-14,Chirurgie,medecins,87,78,0.082
2024-01-14,Chirurgie,infirmiers,233,210,0.099
2024-01-14,Chirurgie,aides,155,143,0.077
2024-01-14,PRAGUES_(Réa/Pneumo),total,126,113,0.09
2024-01-14,PRAGUES_(Réa/Pneumo),medecins,22,20,0.061
2024-01-14,PRAGUES_(Réa/Pneumo),infirmiers,56,52,0.076
2024-01-14,PRAGUES_(Réa/Pneumo),aides,17,15,0.098
2024-01-14,Coeur_Metabolisme,total,454,406,0.104
2024-01-14,Coeur_Metabolisme,medecins,56,51,0.09
2024-01-14,Coeur_Metabolisme,infirmiers,152,142,0.061
2024-01-14,Coeur_Metabolisme,aides,100,92,0.071
2024-01-14,MSN_(Neuro/Psy),total,423,376,0.107
2024-01-14,MSN_(Neuro/Psy),medecins,51,45,0.09
2024-01-14,MSN_(Neuro/Psy),infirmiers,137,126,0.081
2024-01-14,MSN_(Neuro/Psy),aides,91,83,0.082
2024-01-14,Pôle_31_(Infectieux),total,303,273,0.1
2024-01-14,Pôle_31_(Infectieux),medecins,36,33,0.074
2024-01-14,Pôle_31_(Infectieux),infirmiers,96,87,0.104
2024-01-14,Pôle_31_(Infectieux),aides,64,58,0.082
2024-01-14,Urgences_(Passage_court),total,252,229,0.089
2024-01-14,Urgences_(Passage_court),medecins,31,26,0.09
2024-01-14,Urgences_(Passage_court),infirmiers,81,73,0.093
2024-01-14,Urgences_(Passage_court),aides,54,49,0.085
2024-01-14,Gériatrie,total,364,336,0.077
2024-01-14,Gériatrie,medecins,45,40,0.089
2024-01-14,Gériatrie,infirmiers,121,111,0.079
2024-01-14,Gériatrie,aides,81,74,0.077
2024-01-14,ORPHé_(Onco/Hémato),total,672,612,0.089
2024-01-14,ORPHé_(Onco/Hémato),medecins,68,60,0.085
2024-01-14,ORPHé_(Onco/Hémato),infirmiers,195,179,0.082
2024-01-14,ORPHé_(Onco/Hémato),aides,148,134,0.092
2024-01-15,MSN_(Neuro/Psy),total,813,745,0.084
2024-01-15,MSN_(Neuro/Psy),medecins,111,101,0.083
2024-01-15,MSN_(Neuro/Psy),infirmiers,302,280,0.074
2024-01-15,MSN_(Neuro/Psy),aides,200,182,0.085
2024-01-15,Chirurgie,total,631,572,0.091
2024-01-15,Chirurgie,medecins,87,77,0.098
2024-01-15,Chirurgie,infirmiers,233,212,0.088
2024-01-15,Chirurgie,aides,155,140,0.093
2024-01-15,PRAGUES_(Réa/Pneumo),total,126,113,0.095
2024-01-15,PRAGUES_(Réa/Pneumo),medecins,22,20,0.07
2024-01-15,PRAGUES_(Réa/Pneumo),infirmiers,56,51,0.095
2024-01-15,PRAGUES_(Réa/Pneumo),aides,17,15,0.07
2024-01-15,Coeur_Metabolisme,total,454,409,0.098
2024-01-15,Coeur_Metabolisme,medecins,56,51,0.089
2024-01-15,Coeur_Metabolisme,infirmiers,152,136,0.097
2024-01-15,Coeur_Metabolisme,aides,100,92,0.077
2024-01-15,MSN_(Neuro/Psy),total,423,385,0.089
2024-01-15,MSN_(Neuro/Psy),medecins,51,46,0.069
2024-01-15,MSN_(Neuro/Psy),infirmiers,137,126,0.076
2024-01-15,MSN_(Neuro/Psy),aides,91,83,0.076
2024-01-15,Pôle_31_(Infectieux),total,303,283,0.066
2024-01-15,Pôle_31_(Infectieux),medecins,36,32,0.094
2024-01-15,Pôle_31_(Infectieux),infirmiers,96,87,0.094
2024-01-15,Pôle_31_(Infectieux),aides,64,59,0.063
2024-01-15,Urgences_(Passage_court),total,252,236,0.066
2024-01-15,Urgences_(Passage_court),medecins,31,26,0.081
2024-01-15,Urgences_(Passage_court),infirmiers,81,75,0.066
2024-01-15,Urgences_(Passage_court),aides,54,49,0.091
2024-01-15,Gériatrie,total,364,333,0.085
2024-01-15,Gériatrie,medecins,45,40,0.081
2024-01-15,Gériatrie,infirmiers,121,111,0.08
2024-01-15,Gériatrie,aides,81,73,0.085
2024-01-15,ORPHé_(Onco/Hémato),total,672,623,0.072
2024-01-15,ORPHé_(Onco/Hémato),medecins,68,60,0.093
2024-01-15,ORPHé_(Onco/Hémato),infirmiers,195,175,0.1
2024-01-15,ORPHé_(Onco/Hémato),aides,148,134,0.094
2024-01-16,MSN_(Neuro/Psy),total,813,734,0.097
2024-01-16,MSN_(Neuro/Psy),medecins,111,101,0.091
2024-01-16,MSN_(Neuro/Psy),infirmiers,302,275,0.093
2024-01-16,MSN_(Neuro/Psy),aides,200,180,0.096
2024-01-16,Chirurgie,total,631,577,0.085
2024-01-16,Chirurgie,medecins,87,78,0.09
2024-01-16,Chirurgie,infirmiers,233,216,0.076
2024-01-16,Chirurgie,aides,155,143,0.075
2024-01-16,PRAGUES_(Réa/Pneumo),total,126,114,0.088
2024-01-16,PRAGUES_(Réa/Pneumo),medecins,22,20,0.071
2024-01-16,PRAGUES_(Réa/Pneumo),infirmiers,56,51,0.085
2024-01-16,PRAGUES_(Réa/Pneumo),aides,17,15,0.08
2024-01-16,Coeur_Metabolisme,total,454,410,0.096
2024-01-16,Coeur_Metabolisme,medecins,56,53,0.058
2024-01-16,Coeur_Metabolisme,infirmiers,152,138,0.086
2024-01-16,Coeur_Metabolisme,aides,100,91,0.079
2024-01-16,MSN_(Neuro/Psy),total,423,378,0.103
2024-01-16,MSN_(Neuro/Psy),medecins,51,46,0.083
2024-01-16,MSN_(Neuro/Psy),infirmiers,137,126,0.078
2024-01-16,MSN_(Neuro/Psy),aides,91,82,0.093
2024-01-16,Pôle_31_(Infectieux),total,303,278,0.084
2024-01-16,Pôle_31_(Infectieux),medecins,36,33,0.093
2024-01-16,Pôle_31_(Infectieux),infirmiers,96,90,0.065
2024-01-16,Pôle_31_(Infectieux),aides,64,58,0.072
2024-01-16,Urgences_(Passage_court),total,252,229,0.09
2024-01-16,Urgences_(Passage_court),medecins,31,26,0.095
2024-01-16,Urgences_(Passage_court),infirmiers,81,73,0.085
2024-01-16,Urgences_(Passage_court),aides,54,49,0.086
2024-01-16,Gériatrie,total,364,334,0.083
2024-01-16,Gériatrie,medecins,45,40,0.088
2024-01-16,Gériatrie,infirmiers,121,112,0.073
2024-01-16,Gériatrie,aides,81,74,0.082
2024-01-16,ORPHé_(Onco/Hémato),total,672,615,0.085
2024-01-16,ORPHé_(Onco/Hémato),medecins,68,60,0.099
2024-01-16,ORPHé_(Onco/Hémato),infirmiers,195,176,0.092
2024-01-16,ORPHé_(Onco/Hémato),aides,148,132,0.1
2024-01-17,MSN_(Neuro/Psy),total,813,735,0.095
2024-01-17,MSN_(Neuro/Psy),medecins,111,104,0.069
2024-01-17,MSN_(Neuro/Psy),infirmiers,302,275,0.09
2024-01-17,MSN_(Neuro/Psy),aides,200,182,0.089
2024-01-17,Chirurgie,total,631,581,0.077
2024-01-17,Chirurgie,medecins,87,78,0.084
2024-01-17,Chirurgie,infirmiers,233,211,0.094
2024-01-17,Chirurgie,aides,155,142,0.086
2024-01-17,PRAGUES_(Réa/Pneumo),total,126,114,0.083
2024-01-17,PRAGUES_(Réa/Pneumo),medecins,22,20,0.081
2024-01-17,PRAGUES_(Réa/Pneumo),infirmiers,56,52,0.079
2024-01-17,PRAGUES_(Réa/Pneumo),aides,17,15,0.082
2024-01-17,Coeur_Metabolisme,total,454,413,0.089
2024-01-17,Coeur_Metabolisme,medecins,56,50,0.1
2024-01-17,Coeur_Metabolisme,infirmiers,152,140,0.068
2024-01-17,Coeur_Metabolisme,aides,100,92,0.069
2024-01-17,MSN_(Neuro/Psy),total,423,389,0.078
2024-01-17,MSN_(Neuro/Psy),medecins,51,46,0.083
2024-01-17,MSN_(Neuro/Psy),infirmiers,137,126,0.076
2024-01-17,MSN_(Neuro/Psy),aides,91,82,0.087
2024-01-17,Pôle_31_(Infectieux),total,303,278,0.085
2024-01-17,Pôle_31_(Infectieux),medecins,36,33,0.093
2024-01-17,Pôle_31_(Infectieux),infirmiers,96,89,0.081
2024-01-17,Pôle_31_(Infectieux),aides,64,58,0.071
2024-01-17,Urgences_(Passage_court),total,252,231,0.08
2024-01-17,Urgences_(Passage_court),medecins,31,26,0.094
2024-01-17,Urgences_(Passage_court),infirmiers,81,73,0.084
2024-01-17,Urgences_(Passage_court),aides,54,50,0.077
2024-01-17,Gériatrie,total,364,333,0.085
2024-01-17,Gériatrie,medecins,45,40,0.098
2024-01-17,Gériatrie,infirmiers,121,109,0.1
2024-01-17,Gériatrie,aides,81,72,0.098
2024-01-17,ORPHé_(Onco/Hémato),total,672,620,0.077
2024-01-17,ORPHé_(Onco/Hémato),medecins,68,60,0.089
2024-01-17,ORPHé_(Onco/Hémato),infirmiers,195,175,0.103
2024-01-17,ORPHé_(Onco/Hémato),aides,148,134,0.093
2024-01-18,MSN_(Neuro/Psy),total,813,757,0.069
2024-01-18,MSN_(Neuro/Psy),medecins,111,100,0.096
2024-01-18,MSN_(Neuro/Psy),infirmiers,302,279,0.076
2024-01-18,MSN_(Neuro/Psy),aides,200,182,0.087
2024-01-18,Chirurgie,total,631,578,0.082
2024-01-18,Chirurgie,medecins,87,80,0.07
2024-01-18,Chirurgie,infirmiers,233,217,0.069
2024-01-18,Chirurgie,aides,155,143,0.078
2024-01-18,PRAGUES_(Réa/Pneumo),total,126,111,0.107
2024-01-18,PRAGUES_(Réa/Pneumo),medecins,22,20,0.092
2024-01-18,PRAGUES_(Réa/Pneumo),infirmiers,56,50,0.106
2024-01-18,PRAGUES_(Réa/Pneumo),aides,17,15,0.095
2024-01-18,Coeur_Metabolisme,total,454,414,0.086
2024-01-18,Coeur_Metabolisme,medecins,56,50,0.101
2024-01-18,Coeur_Metabolisme,infirmiers,152,138,0.084
2024-01-18,Coeur_Metabolisme,aides,100,92,0.072
2024-01-18,MSN_(Neuro/Psy),total,423,389,0.079
2024-01-18,MSN_(Neuro/Psy),medecins,51,45,0.094
2024-01-18,MSN_(Neuro/Psy),infirmiers,137,126,0.078
2024-01-18,MSN_(Neuro/Psy),aides,91,83,0.075
2024-01-18,Pôle_31_(Infectieux),total,303,280,0.074
2024-01-18,Pôle_31_(Infectieux),medecins,36,33,0.09
2024-01-18,Pôle_31_(Infectieux),infirmiers,96,86,0.109
2024-01-18,Pôle_31_(Infectieux),aides,64,57,0.103
2024-01-18,Urgences_(Passage_court),total,252,226,0.105
2024-01-18,Urgences_(Passage_court),medecins,31,26,0.091
2024-01-18,Urgences_(Passage_court),infirmiers,81,72,0.099
2024-01-18,Urgences_(Passage_court),aides,54,50,0.082
2024-01-18,Gériatrie,total,364,334,0.083
2024-01-18,Gériatrie,medecins,45,40,0.087
2024-01-18,Gériatrie,infirmiers,121,110,0.086
2024-01-18,Gériatrie,aides,81,75,0.069
2024-01-18,ORPHé_(Onco/Hémato),total,672,614,0.086
2024-01-18,ORPHé_(Onco/Hémato),medecins,68,60,0.085
2024-01-18,ORPHé_(Onco/Hémato),infirmiers,195,179,0.083
2024-01-18,ORPHé_(Onco/Hémato),aides,148,135,0.091
2024-01-19,MSN_(Neuro/Psy),total,813,745,0.084
2024-01-19,MSN_(Neuro/Psy),medecins,111,101,0.087
2024-01-19,MSN_(Neuro/Psy),infirmiers,302,272,0.098
2024-01-19,MSN_(Neuro/Psy),aides,200,181,0.095
2024-01-19,Chirurgie,total,631,579,0.08
2024-01-19,Chirurgie,medecins,87,78,0.087
2024-01-19,Chirurgie,infirmiers,233,213,0.084
2024-01-19,Chirurgie,aides,155,140,0.09
2024-01-19,PRAGUES_(Réa/Pneumo),total,126,114,0.088
2024-01-19,PRAGUES_(Réa/Pneumo),medecins,22,20,0.097
2024-01-19,PRAGUES_(Réa/Pneumo),infirmiers,56,52,0.078
2024-01-19,PRAGUES_(Réa/Pneumo),aides,17,15,0.09
2024-01-19,Coeur_Metabolisme,total,454,416,0.084
2024-01-19,Coeur_Metabolisme,medecins,56,51,0.085
2024-01-19,Coeur_Metabolisme,infirmiers,152,136,0.103
2024-01-19,Coeur_Metabolisme,aides,100,91,0.079
2024-01-19,MSN_(Neuro/Psy),total,423,378,0.103
2024-01-19,MSN_(Neuro/Psy),medecins,51,46,0.083
2024-01-19,MSN_(Neuro/Psy),infirmiers,137,126,0.08
2024-01-19,MSN_(Neuro/Psy),aides,91,83,0.083
2024-01-19,Pôle_31_(Infectieux),total,303,279,0.081
2024-01-19,Pôle_31_(Infectieux),medecins,36,33,0.08
2024-01-19,Pôle_31_(Infectieux),infirmiers,96,88,0.092
2024-01-19,Pôle_31_(Infectieux),aides,64,57,0.095
2024-01-19,Urgences_(Passage_court),total,252,229,0.089
2024-01-19,Urgences_(Passage_court),medecins,31,26,0.085
2024-01-19,Urgences_(Passage_court),infirmiers,81,73,0.092
2024-01-19,Urgences_(Passage_court),aides,54,49,0.092
2024-01-19,Gériatrie,total,364,330,0.095
2024-01-19,Gériatrie,medecins,45,40,0.098
2024-01-19,Gériatrie,infirmiers,121,110,0.084
2024-01-19,Gériatrie,aides,81,74,0.082
2024-01-19,ORPHé_(Onco/Hémato),total,672,617,0.08
2024-01-19,ORPHé_(Onco/Hémato),medecins,68,61,0.077
2024-01-19,ORPHé_(Onco/Hémato),infirmiers,195,180,0.077
2024-01-19,ORPHé_(Onco/Hémato),aides,148,132,0.1
2024-01-20,MSN_(Neuro/Psy),total,813,761,0.065
2024-01-20,MSN_(Neuro/Psy),medecins,111,101,0.091
2024-01-20,MSN_(Neuro/Psy),infirmiers,302,281,0.068
2024-01-20,MSN_(Neuro/Psy),aides,200,182,0.086
2024-01-20,Chirurgie,total,631,575,0.089
2024-01-20,Chirurgie,medecins,87,80,0.073
2024-01-20,Chirurgie,infirmiers,233,216,0.076
2024-01-20,Chirurgie,aides,155,143,0.078
2024-01-20,PRAGUES_(Réa/Pneumo),total,126,113,0.092
2024-01-20,PRAGUES_(Réa/Pneumo),medecins,22,20,0.082
2024-01-20,PRAGUES_(Réa/Pneumo),infirmiers,56,51,0.091
2024-01-20,PRAGUES_(Réa/Pneumo),aides,17,15,0.092
2024-01-20,Coeur_Metabolisme,total,454,414,0.085
2024-01-20,Coeur_Metabolisme,medecins,56,51,0.091
2024-01-20,Coeur_Metabolisme,infirmiers,152,135,0.107
2024-01-20,Coeur_Metabolisme,aides,100,92,0.074
2024-01-20,MSN_(Neuro/Psy),total,423,390,0.076
2024-01-20,MSN_(Neuro/Psy),medecins,51,45,0.091
2024-01-20,MSN_(Neuro/Psy),infirmiers,137,126,0.08
2024-01-20,MSN_(Neuro/Psy),aides,91,83,0.076
2024-01-20,Pôle_31_(Infectieux),total,303,278,0.085
2024-01-20,Pôle_31_(Infectieux),medecins,36,32,0.101
2024-01-20,Pôle_31_(Infectieux),infirmiers,96,88,0.084
2024-01-20,Pôle_31_(Infectieux),aides,64,58,0.074
2024-01-20,Urgences_(Passage_court),total,252,231,0.081
2024-01-20,Urgences_(Passage_court),medecins,31,26,0.093
2024-01-20,Urgences_(Passage_court),infirmiers,81,73,0.084
2024-01-20,Urgences_(Passage_court),aides,54,49,0.095
2024-01-20,Gériatrie,total,364,334,0.081
2024-01-20,Gériatrie,medecins,45,40,0.078
2024-01-20,Gériatrie,infirmiers,121,113,0.061
2024-01-20,Gériatrie,aides,81,74,0.08
2024-01-20,ORPHé_(Onco/Hémato),total,672,622,0.072
2024-01-20,ORPHé_(Onco/Hémato),medecins,68,61,0.077
2024-01-20,ORPHé_(Onco/Hémato),infirmiers,195,180,0.078
2024-01-20,ORPHé_(Onco/Hémato),aides,148,136,0.078
2024-01-21,MSN_(Neuro/Psy),total,813,755,0.07
2024-01-21,MSN_(Neuro/Psy),medecins,111,100,0.094
2024-01-21,MSN_(Neuro/Psy),infirmiers,302,275,0.09
2024-01-21,MSN_(Neuro/Psy),aides,200,182,0.088
2024-01-21,Chirurgie,total,631,584,0.072
2024-01-21,Chirurgie,medecins,87,78,0.079
2024-01-21,Chirurgie,infirmiers,233,214,0.077
2024-01-21,Chirurgie,aides,155,144,0.069
2024-01-21,PRAGUES_(Réa/Pneumo),total,126,116,0.073
2024-01-21,PRAGUES_(Réa/Pneumo),medecins,22,19,0.107
2024-01-21,PRAGUES_(Réa/Pneumo),infirmiers,56,51,0.083
2024-01-21,PRAGUES_(Réa/Pneumo),aides,17,15,0.089
2024-01-21,Coeur_Metabolisme,total,454,413,0.088
2024-01-21,Coeur_Metabolisme,medecins,56,52,0.068
2024-01-21,Coeur_Metabolisme,infirmiers,152,138,0.083
2024-01-21,Coeur_Metabolisme,aides,100,91,0.084
2024-01-21,MSN_(Neuro/Psy),total,423,387,0.084
2024-01-21,MSN_(Neuro/Psy),medecins,51,45,0.093
2024-01-21,MSN_(Neuro/Psy),infirmiers,137,124,0.094
2024-01-21,MSN_(Neuro/Psy),aides,91,82,0.088
2024-01-21,Pôle_31_(Infectieux),total,303,276,0.091
2024-01-21,Pôle_31_(Infectieux),medecins,36,33,0.09
2024-01-21,Pôle_31_(Infectieux),infirmiers,96,86,0.106
2024-01-21,Pôle_31_(Infectieux),aides,64,57,0.097
2024-01-21,Urgences_(Passage_court),total,252,232,0.077
2024-01-21,Urgences_(Passage_court),medecins,31,26,0.079
2024-01-21,Urgences_(Passage_court),infirmiers,81,75,0.059
2024-01-21,Urgences_(Passage_court),aides,54,49,0.085
2024-01-21,Gériatrie,total,364,332,0.087
2024-01-21,Gériatrie,medecins,45,40,0.086
2024-01-21,Gériatrie,infirmiers,121,109,0.094
2024-01-21,Gériatrie,aides,81,72,0.107
2024-01-21,ORPHé_(Onco/Hémato),total,672,606,0.095
2024-01-21,ORPHé_(Onco/Hémato),medecins,68,61,0.081
2024-01-21,ORPHé_(Onco/Hémato),infirmiers,195,179,0.082
2024-01-21,ORPHé_(Onco/Hémato),aides,148,137,0.069
2024-01-22,MSN_(Neuro/Psy),total,813,747,0.08
2024-01-22,MSN_(Neuro/Psy),medecins,111,101,0.087
2024-01-22,MSN_(Neuro/Psy),infirmiers,302,277,0.083
2024-01-22,MSN_(Neuro/Psy),aides,200,187,0.067
2024-01-22,Chirurgie,total,631,582,0.075
2024-01-22,Chirurgie,medecins,87,77,0.091
2024-01-22,Chirurgie,infirmiers,233,217,0.072
2024-01-22,Chirurgie,aides,155,139,0.096
2024-01-22,PRAGUES_(Réa/Pneumo),total,126,116,0.079
2024-01-22,PRAGUES_(Réa/Pneumo),medecins,22,20,0.082
2024-01-22,PRAGUES_(Réa/Pneumo),infirmiers,56,51,0.09
2024-01-22,PRAGUES_(Réa/Pneumo),aides,17,15,0.089
2024-01-22,Coeur_Metabolisme,total,454,419,0.077
2024-01-22,Coeur_Metabolisme,medecins,56,52,0.073
2024-01-22,Coeur_Metabolisme,infirmiers,152,137,0.094
2024-01-22,Coeur_Metabolisme,aides,100,92,0.069
2024-01-22,MSN_(Neuro/Psy),total,423,388,0.08
2024-01-22,MSN_(Neuro/Psy),medecins,51,46,0.082
2024-01-22,MSN_(Neuro/Psy),infirmiers,137,125,0.085
2024-01-22,MSN_(Neuro/Psy),aides,91,85,0.066
2024-01-22,Pôle_31_(Infectieux),total,303,276,0.09
2024-01-22,Pôle_31_(Infectieux),medecins,36,33,0.082
2024-01-22,Pôle_31_(Infectieux),infirmiers,96,88,0.092
2024-01-22,Pôle_31_(Infectieux),aides,64,59,0.066
2024-01-22,Urgences_(Passage_court),total,252,232,0.076
2024-01-22,Urgences_(Passage_court),medecins,31,28,0.069
2024-01-22,Urgences_(Passage_court),infirmiers,81,75,0.069
2024-01-22,Urgences_(Passage_court),aides,54,50,0.082
2024-01-22,Gériatrie,total,364,337,0.074
2024-01-22,Gériatrie,medecins,45,40,0.082
2024-01-22,Gériatrie,infirmiers,121,111,0.075
2024-01-22,Gériatrie,aides,81,73,0.087
2024-01-22,ORPHé_(Onco/Hémato),total,672,617,0.081
2024-01-22,ORPHé_(Onco/Hémato),medecins,68,60,0.095
2024-01-22,ORPHé_(Onco/Hémato),infirmiers,195,179,0.082
2024-01-22,ORPHé_(Onco/Hémato),aides,148,132,0.101
2024-01-23,MSN_(Neuro/Psy),total,813,736,0.094
2024-01-23,MSN_(Neuro/Psy),medecins,111,101,0.087
2024-01-23,MSN_(Neuro/Psy),infirmiers,302,282,0.065
2024-01-23,MSN_(Neuro/Psy),aides,200,181,0.094
2024-01-23,Chirurgie,total,631,576,0.086
2024-01-23,Chirurgie,medecins,87,77,0.093
2024-01-23,Chirurgie,infirmiers,233,213,0.083
2024-01-23,Chirurgie,aides,155,142,0.081
2024-01-23,PRAGUES_(Réa/Pneumo),total,126,117,0.069
2024-01-23,PRAGUES_(Réa/Pneumo),medecins,22,20,0.095
2024-01-23,PRAGUES_(Réa/Pneumo),infirmiers,56,52,0.066
2024-01-23,PRAGUES_(Réa/Pneumo),aides,17,15,0.075
2024-01-23,Coeur_Metabolisme,total,454,418,0.077
2024-01-23,Coeur_Metabolisme,medecins,56,50,0.107
2024-01-23,Coeur_Metabolisme,infirmiers,152,139,0.081
2024-01-23,Coeur_Metabolisme,aides,100,91,0.084
2024-01-23,MSN_(Neuro/Psy),total,423,385,0.09
2024-01-23,MSN_(Neuro/Psy),medecins,51,46,0.083
2024-01-23,MSN_(Neuro/Psy),infirmiers,137,124,0.092
2024-01-23,MSN_(Neuro/Psy),aides,91,85,0.069
2024-01-23,Pôle_31_(Infectieux),total,303,273,0.098
2024-01-23,Pôle_31_(Infectieux),medecins,36,33,0.071
2024-01-23,Pôle_31_(Infectieux),infirmiers,96,89,0.076
2024-01-23,Pôle_31_(Infectieux),aides,64,58,0.077
2024-01-23,Urgences_(Passage_court),total,252,230,0.087
2024-01-23,Urgences_(Passage_court),medecins,31,26,0.08
2024-01-23,Urgences_(Passage_court),infirmiers,81,73,0.088
2024-01-23,Urgences_(Passage_court),aides,54,50,0.076
2024-01-23,Gériatrie,total,364,335,0.078
2024-01-23,Gériatrie,medecins,45,40,0.08
2024-01-23,Gériatrie,infirmiers,121,111,0.076
2024-01-23,Gériatrie,aides,81,74,0.079
2024-01-23,ORPHé_(Onco/Hémato),total,672,618,0.08
2024-01-23,ORPHé_(Onco/Hémato),medecins,68,61,0.078
2024-01-23,ORPHé_(Onco/Hémato),infirmiers,195,181,0.074
2024-01-23,ORPHé_(Onco/Hémato),aides,148,137,0.074
2024-01-24,MSN_(Neuro/Psy),total,813,746,0.082
2024-01-24,MSN_(Neuro/Psy),medecins,111,100,0.091
2024-01-24,MSN_(Neuro/Psy),infirmiers,302,272,0.1
2024-01-24,MSN_(Neuro/Psy),aides,200,182,0.09
2024-01-24,Chirurgie,total,631,580,0.08
2024-01-24,Chirurgie,medecins,87,77,0.101
2024-01-24,Chirurgie,infirmiers,233,216,0.074
2024-01-24,Chirurgie,aides,155,139,0.1
2024-01-24,PRAGUES_(Réa/Pneumo),total,126,114,0.086
2024-01-24,PRAGUES_(Réa/Pneumo),medecins,22,20,0.079
2024-01-24,PRAGUES_(Réa/Pneumo),infirmiers,56,51,0.09
2024-01-24,PRAGUES_(Réa/Pneumo),aides,17,15,0.079
2024-01-24,Coeur_Metabolisme,total,454,413,0.088
2024-01-24,Coeur_Metabolisme,medecins,56,52,0.076
2024-01-24,Coeur_Metabolisme,infirmiers,152,136,0.097
2024-01-24,Coeur_Metabolisme,aides,100,91,0.081
2024-01-24,MSN_(Neuro/Psy),total,423,381,0.097
2024-01-24,MSN_(Neuro/Psy),medecins,51,46,0.085
2024-01-24,MSN_(Neuro/Psy),infirmiers,137,123,0.1
2024-01-24,MSN_(Neuro/Psy),aides,91,83,0.074
2024-01-24,Pôle_31_(Infectieux),total,303,278,0.084
2024-01-24,Pôle_31_(Infectieux),medecins,36,33,0.069
2024-01-24,Pôle_31_(Infectieux),infirmiers,96,87,0.099
2024-01-24,Pôle_31_(Infectieux),aides,64,58,0.077
2024-01-24,Urgences_(Passage_court),total,252,236,0.065
2024-01-24,Urgences_(Passage_court),medecins,31,26,0.084
2024-01-24,Urgences_(Passage_court),infirmiers,81,73,0.095
2024-01-24,Urgences_(Passage_court),aides,54,50,0.083
2024-01-24,Gériatrie,total,364,334,0.081
2024-01-24,Gériatrie,medecins,45,41,0.071
2024-01-24,Gériatrie,infirmiers,121,113,0.063
2024-01-24,Gériatrie,aides,81,73,0.087
2024-01-24,ORPHé_(Onco/Hémato),total,672,607,0.095
2024-01-24,ORPHé_(Onco/Hémato),medecins,68,61,0.082
2024-01-24,ORPHé_(Onco/Hémato),infirmiers,195,179,0.081
2024-01-24,ORPHé_(Onco/Hémato),aides,148,137,0.076
2024-01-25,MSN_(Neuro/Psy),total,813,724,0.109
2024-01-25,MSN_(Neuro/Psy),medecins,111,101,0.085
2024-01-25,MSN_(Neuro/Psy),infirmiers,302,277,0.084
2024-01-25,MSN_(Neuro/Psy),aides,200,184,0.076
2024-01-25,Chirurgie,total,631,582,0.076
2024-01-25,Chirurgie,medecins,87,80,0.072
2024-01-25,Chirurgie,infirmiers,233,212,0.091
2024-01-25,Chirurgie,aides,155,139,0.095
2024-01-25,PRAGUES_(Réa/Pneumo),total,126,116,0.072
2024-01-25,PRAGUES_(Réa/Pneumo),medecins,22,20,0.076
2024-01-25,PRAGUES_(Réa/Pneumo),infirmiers,56,52,0.072
2024-01-25,PRAGUES_(Réa/Pneumo),aides,17,15,0.091
2024-01-25,Coeur_Metabolisme,total,454,411,0.094
2024-01-25,Coeur_Metabolisme,medecins,56,51,0.085
2024-01-25,Coeur_Metabolisme,infirmiers,152,139,0.077
2024-01-25,Coeur_Metabolisme,aides,100,90,0.094
2024-01-25,MSN_(Neuro/Psy),total,423,382,0.094
2024-01-25,MSN_(Neuro/Psy),medecins,51,46,0.08
2024-01-25,MSN_(Neuro/Psy),infirmiers,137,125,0.089
2024-01-25,MSN_(Neuro/Psy),aides,91,82,0.092
2024-01-25,Pôle_31_(Infectieux),total,303,278,0.084
2024-01-25,Pôle_31_(Infectieux),medecins,36,33,0.085
2024-01-25,Pôle_31_(Infectieux),infirmiers,96,86,0.105
